gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag,direction,split
RG-01077,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,LAPIZ ALLFLEX GRANDE (NEGRO),11001202,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS SALUD ANIMAL"" -> EXP-2.6.",,,
RG-01078,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,LEVANTADOR DE VACAS STANDARD      201613,11001215,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS SALUD ANIMAL"" -> EXP-2.6.",,,
RG-01079,EXP-16.2,Otros Gastos Campo,client_product_rule,PINTACAL X 25 KILOS  SOPROCAL,11003072,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",,,
RG-01080,EXP-14.2,Mantencion Cercos,client_product_rule,"TRANCA METALICA GALVANIZADA 4,2 MT",23000345,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""MANTENCION CERCOS"" -> EXP-14.2.",,,
RG-01081,EXP-4.2,Bolos Silo,client_product_rule,FILM EST. PLASTYVERG  1500 x 750 x 25,27000071,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""BOLOS SILO"" -> EXP-4.2.",,,
RG-01082,EXP-4.1,Parva Silo,client_product_rule,PLAST.SILOFARM  14Mx50M x 130MIC,27000090,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""PARVA SILO"" -> EXP-4.1.",,,
RG-01083,EXP-2.6,Otros Gastos Salud Animal,client_product_rule,SP. ECO CMT CHECK        (SPARTAN CHECK),43001444,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS SALUD ANIMAL"" -> EXP-2.6.",,,
RG-01084,ADM-1.6,Utiles y gastos de oficina.,client_product_rule,JABON GRANEL ECONOMICO 5 LTS.97061,43001506,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""UTILES Y GASTOS DE OFICINA"" -> ADM-1.6.",,,
RG-01085,ADM-1.6,Utiles y gastos de oficina.,client_product_rule,HIGIENICO 120 METROS X 8 UN  52120,43004121,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""UTILES Y GASTOS DE OFICINA"" -> ADM-1.6.",,,
RG-01086,EXP-9.2,Otros Gastos Riego,client_product_rule,K-L ASPERSOR NELSON R2000  RED - RED,50001589,COOPRINSEM,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS RIEGO"" -> EXP-9.2.",,,
RG-01087,EXP-16.2,Otros Gastos Campo,client_product_rule,BICARBONATO DE SODIO X 25 KG,7025658,COLUN,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",,,
RG-01088,EXP-11.3,Petroleo,client_product_rule,PETROLEO DIESEL ULTRA,7070050,COOP. AGRICOLA Y LECHERA LA UNION,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,,
RG-01089,EXP-11.3,Petroleo,client_product_rule,PETROLEO DIESEL ULTRA (DISTRIBUCION),7602487,COOP. AGRICOLA Y LECHERA LA UNION,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,,
RG-01090,EXP-11.3,Petroleo,client_product_rule,PETROLEO DIESEL G-B,,INVERSIONES ENEX S.A.,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,,
RG-01091,EXP-11.3,Petroleo,client_product_rule,DIESEL,,SOC. TRANP. STEUER HOLMGREN Y COMPAÑIA L,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,,
RG-01092,EXP-11.3,Petroleo,client_product_rule,DIESEL,,DISTRIBUIDORA COMERCIAL P Y G LIMITADA,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,,
RG-01093,EXP-11.3,Petroleo,client_product_rule,DIESEL,,CONERCIAL Y SERVICIOS J Y M  LTDA,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,,
RG-01094,EXP-11.3,Petroleo,client_product_rule,DIESEL,,PATRICIO SANTIAGO CAREY BRIONES,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,,
RG-01095,EXP-11.3,Petroleo,client_product_rule,PETROLEO DIESEL G-B,,SOC DE INVER LAGO RANCO SPA,,"Client fuel-list (newest list, Combustible tab); diesel/petroleo -> EXP-11.3.",,,
RG-01096,EXP-16.2,Otros Gastos Campo,client_product_rule,TERMOMETRO PARA LECHE,7039675,COLUN,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",,,
RG-01097,EXP-16.2,Otros Gastos Campo,client_product_rule,JARRA MEDIDORA 500 ML (SHOOF),7603512,COLUN,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",,,
RG-01098,EXP-16.2,Otros Gastos Campo,client_product_rule,SULFATO DE COBRE X 25 KL.,7051438,COLUN,,"Client product-list (newest list, Productos tab): SUBCUENTA ""OTROS GASTOS CAMPO"" -> EXP-16.2.",,,
RG-01099,EXP-1.1,Otros Gastos RRHH,file_audit,BANANO ALICANTE CAFE,,KALEUCHE SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01100,EXP-1.1,Otros Gastos RRHH,file_audit,BOLSA,,KALEUCHE SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01101,EXP-1.1,Otros Gastos RRHH,file_audit,CAVERMANOS,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01102,EXP-1.1,Otros Gastos RRHH,file_audit,CUNO,,KALEUCHE SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01103,EXP-1.1,Otros Gastos RRHH,file_audit,DIARIO,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01104,EXP-1.1,Otros Gastos RRHH,file_audit,ESTAMPADO ANTILLANCA,POLERA EN BRAZO PAGA POR TRANSFERENCIA,SMRCHILE LIMITADA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01105,EXP-1.1,Otros Gastos RRHH,file_audit,ESTAMPADO CORPORACION,RURAL POLERA LADO IZQUIERDO PECHO,SMRCHILE LIMITADA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01106,EXP-1.1,Otros Gastos RRHH,file_audit,GRABADO LOGO,,KALEUCHE SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01107,EXP-1.1,Otros Gastos RRHH,file_audit,HARRY POTTER 1 Y LA PIEDRA FILOSOFAL,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01108,EXP-1.1,Otros Gastos RRHH,file_audit,HUMBERTO EL VALIENTE,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01109,EXP-1.1,Otros Gastos RRHH,file_audit,JUDY MOODY SE VUELVE FAMOSA,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01110,EXP-1.1,Otros Gastos RRHH,file_audit,JUDY MOODY Y STINK EL HUESO DE LOS DESEO,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01111,EXP-1.1,Otros Gastos RRHH,file_audit,KYLIE JEAN REINA DE LA TECNOLOGIA,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01112,EXP-1.1,Otros Gastos RRHH,file_audit,"MUSICA DE LAS MONTAÃAS, LA",,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01113,EXP-1.1,Otros Gastos RRHH,file_audit,NÃMEROS MUNDO DE CARTON,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01114,EXP-1.1,Otros Gastos RRHH,file_audit,"NIÃA DE LA CALAVERA,LA",,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01115,EXP-1.1,Otros Gastos RRHH,file_audit,NINA TORBELLINA 2,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01116,EXP-1.1,Otros Gastos RRHH,file_audit,NINA TORBELLINA1 EL PLAN DEL CAMPAMENTO,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01117,EXP-1.1,Otros Gastos RRHH,file_audit,PAPELUCHO MI HERMANA JI,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01118,EXP-1.1,Otros Gastos RRHH,file_audit,PILLA PANDILLAS,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01119,EXP-1.1,Otros Gastos RRHH,file_audit,RATITA MARITA,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01120,EXP-1.1,Otros Gastos RRHH,file_audit,STINK. EL INCREÃBLE NIÃO MENGUANTE,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01121,EXP-1.1,Otros Gastos RRHH,file_audit,STINK Y LA MARCHA ZOMBI A LA MEDIANOCHE,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01122,EXP-1.1,Otros Gastos RRHH,file_audit,UNA SONRISA RELUCENTE,,Ainilebu SPA,,Folder audit (newest_example_folders); RRHH regalias/staff-gift invoice item (folder OTROS GASTOS RRHH).,,,
RG-01123,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit_corrected,BLOQ. SOLAR BANANA BOAT FPS 50 X 1 L,BLOQ. SOLAR BANANA BOAT FPS 50 X 1 L,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder re-audit: item misfiled in folder(s) ['EXP-14.2', 'EXP-16.1', 'EXP-2.2', 'EXP-2.5', 'EXP-2.6', 'EXP-7.0', 'EXP-8.1']; corrected to EXP-16.1 by product/taxonomy semantics.",,,
RG-01124,EXP-2.4,Sales Minerales,file_audit_corrected,BILIFAR X 120 G,BILIFAR X 120 G,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Folder re-audit: item misfiled in folder(s) ['EXP-14.2', 'EXP-16.1', 'EXP-2.4', 'EXP-2.6']; corrected to EXP-2.5 by product/taxonomy semantics. [Aligned to client_product_rule: BILIFAR -> EXP-2.4.]",,,
RG-01125,EXP-3.1,Inseminacion Artificial,file_audit_corrected,CONCEPTAL-FACTOR LIBERA.HORMONAL X 50ML,CONCEPTAL X 50ML,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Folder re-audit: item misfiled in folder(s) ['EXP-2.5']; corrected to EXP-3.1 by product/taxonomy semantics.,,,
RG-01126,EXP-5.4,Bolos,file_audit_corrected,VENTA BOLO DE SILO,FUNDO EL MAITEN,COMERCIAL AQUA-NAV LIMITADA,,Folder re-audit: item misfiled in folder(s) ['EXP-4.2']; corrected to EXP-5.4 by product/taxonomy semantics.,,,
RG-01127,EXP-5.4,Bolos,file_audit_corrected,VENTA BOLOS DE SILO,FUNDO PELLECO,COMERCIAL AQUA-NAV LIMITADA,,Folder re-audit: item misfiled in folder(s) ['EXP-4.2']; corrected to EXP-5.4 by product/taxonomy semantics.,,,
RG-01128,EXP-5.4,Bolos,file_audit_corrected,VENTA BOLOS SILO,FUNDO PELLECO,COMERCIAL AQUA-NAV LIMITADA,,Folder re-audit: item misfiled in folder(s) ['EXP-4.2']; corrected to EXP-5.4 by product/taxonomy semantics.,,,
RG-01129,EXP-14.2,Mantencion Cercos,file_audit_corrected,GRAPAS 1 1/4 X 10,GRAPAS 1 1/4 X 10,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Folder re-audit: item misfiled in folder(s) ['EXP-8.2']; corrected to EXP-14.2 by product/taxonomy semantics.,,,
RG-01130,EXP-2.3,Vacunas,file_audit_corrected,VACUNA BRUCELLA ABORTUS CEPA RB-51,VACUNA BRUCELLA ABORTUS CEPA RB-51,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Folder re-audit: item misfiled in folder(s) ['EXP-8.2']; corrected to EXP-2.3 by product/taxonomy semantics.,,,
SP-00001,ADM-1.10,Otros Servicios y Asesorias,silver_audit_v2,SERVICIOS EXTERNOS COMPUTACIONALES,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[re-promoted with dedup key incl. description+provider] Computational services match ADM-1.10 (software/external IT); sibling battery supports IT context,,,
SP-00002,ADM-1.10,Otros Servicios y Asesorias,silver_audit_v2,BÚSQUEDA Y PRESELECCIÓN,ORDEÑADOR.,AGROPERFIL SPA,,[re-promoted with dedup key incl. description+provider] Headhunting service for farm worker; provider giro is capital humano search; fits other services advisory.,,,
SP-00003,EXP-12.1,Analisis Suelo y forraje,silver_audit_v2,KILOMETRAJE,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[re-promoted with dedup key incl. description+provider] Kilometraje charge on same invoice as soil analysis and muestreo de suelos; follows sibling category.,,,
SP-00004,EXP-14.4,Mantencion Instalaciones,silver_audit_v2,PRESUPUESTO N° 2287/2024,"SUMINISTRO Y MONTAJE CANALIZACIONES Y CABLEADO TABLERO DE TRANSFERENCIA GENERADOR OFICINAS , FUNDO EL MAITEN",ROBERTO RENÉ RODRIGUEZ ARANCIBIA MONTAJES ELECTRICOS E INDUSTRIALES.,,[re-promoted with dedup key incl. description+provider] Electrical installation for office generator transfer switch at farm; fits EXP-14.4 instalaciones.,,,
SP-00005,EXP-14.4,Mantencion Instalaciones,silver_audit_v2,PRESUPUESTO N°2318/2025,"SUMINISTRO Y MONTAJE ALUMBRADO Y ENCHUFE OFICINA Y BODEGA TERNERERA, FUNDO YUTRECO",ROBERTO RENÉ RODRIGUEZ ARANCIBIA MONTAJES ELECTRICOS E INDUSTRIALES.,,[re-promoted with dedup key incl. description+provider] Electrical supply/install for office and bodega ternerera; building work not office lease.,,,
SP-00006,ADM-1.6,Utiles y gastos de oficina.,silver_audit_v2,CONFECCION DE MUEBLES,PARA OFICINA DE COLOR BLANCO / 8 PUERTAS CON CERRADURA,MARIO DANIEL RODRIGUEZ ASENCIO,,[re-promoted with dedup key incl. description+provider] Office furniture purchase fits office supplies/expenses; not a lease/rental payment.,,,
SP-00007,ADM-1.6,Utiles y gastos de oficina.,silver_audit_v2,Silla oficina Aluminium Media Caramel,Silla oficina Aluminium Media Caramel,EDGE SpA,,[re-promoted with dedup key incl. description+provider] Office chair purchase; ADM-1.6 covers office supplies and expenses including furniture.,,,
SP-00008,ADM-1.6,Utiles y gastos de oficina.,silver_audit_v2,CONSTRUCCION DE MUEBLES,CONSTRUCCION DE MUEBLES DE OFICINA,TALLER JORQUERA SPA,,[re-promoted with dedup key incl. description+provider] Custom office furniture construction; fits office supplies and expenses category.,,,
SP-00009,ADM-1.6,Utiles y gastos de oficina.,silver_audit_v2,Floreros Jarron Ceramica Decorativos Para Mesa Oficina 3pcs,,MercadoLibre Chile LTDA,,[re-promoted with dedup key incl. description+provider] Decorative vases for office; fits office supplies and expenses category ADM-1.6.,,,
SP-00010,EXP-16.2,Otros Gastos Campo,silver_audit_v2,CANDADO ODIS 340 2 LLAVES,CANDADO ODIS 340 2 LLAVES,COMERCIAL HARCHA SPA,,"[re-promoted with dedup key incl. description+provider] General farm hardware (padlock, bench vise, Stihl oil, hinges) — not office supplies; general campo expenses.",,,
SP-00011,ADM-1.6,Utiles y gastos de oficina.,silver_audit_v2,TONER BROTHER TN-3429 DCP-L56500DN/5100DN 3000PAG,,PROVEEDORES INTEGRALES DEL SUR S.A.,,"[re-promoted with dedup key incl. description+provider] Printer toner with sibling office supplies (carpeta, papel, archivador, plumones) = office supplies.",,,
SP-00012,EXP-14.4,Mantencion Instalaciones,silver_audit_v2,SET REPUESTO HOJA CARTONERO 10 UNI (CQA19U) UYUSTOOLS,,COMERCIAL CLIMENT SPA,,"[re-promoted with dedup key incl. description+provider] Box cutter blades, nails, drill bits, diamond disc — construction/building maintenance tools; not office supplies.",,,
SP-00013,ADM-1.6,Utiles y gastos de oficina.,silver_audit_v2,TONER ORIGINAL TN860XL MARCA BROTHER,TONER ORIGINAL TN860XL MARCA BROTHER,COMERCIAL V A M OFFICES SUPPLIES LIMITADA,,[re-promoted with dedup key incl. description+provider] Printer toner from office equipment supplier; clear office supply.,,,
SP-00014,ADM-1.6,Utiles y gastos de oficina.,silver_audit_v2,CUCHILLO CARTONERO GRANDE ISOFIT 11416-2,,PROVEEDORES INTEGRALES DEL SUR S.A.,,[re-promoted with dedup key incl. description+provider] Box cutter in office supply store context; siblings are exclusively stationery items.,,,
SP-00015,ADM-1.6,Utiles y gastos de oficina.,silver_audit_v2,RESMA HOJA CARTA PARA IMPRESORA,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[re-promoted with dedup key incl. description+provider] Printer paper; client product hint explicitly lists this item+provider as ADM-1.6.,,,
SP-00016,ADM-1.6,Utiles y gastos de oficina.,silver_audit_v2,RESMA TERMOLAMINAR GBC CARTA 100 UND 229X292MM,RESMA TERMOLAMINAR GBC CARTA 100 UND 229X292MM,LEONEL IVAN OJEDA VASQUEZ COMERCIALIZACION DE ARTICULOS DE ESCRITORIO Y OFICINA E I R L,,[re-promoted with dedup key incl. description+provider] Laminating pouches from stationery/bookshop provider; clear office supply.,,,
SP-00017,ADM-1.6,Utiles y gastos de oficina.,silver_audit_v2,O109-TN420 TONER BROTHER TN-420,,IMPORTADORA Y EXPORTADORA LASER IMAGING CHILE SPA,,[re-promoted with dedup key incl. description+provider] Printer toner from importer; clear office supply.,,,
SP-00018,EXP-1.1,Otros Gastos RRHH,silver_audit_v2,INSCRIPCION JORNADAS TECNICAS 2025,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[re-promoted with dedup key incl. description+provider] Technical workshop registration = staff training/education event; EXP-1.1 covers capacitaciones y eventos.,,,
SP-00019,ADM-1.7,Otros Gastos Administracion,silver_audit_v2,TRANSPORTE DE CARGA Y ENCOMIENDA: 241036329,,Kaudat SpA,,[re-promoted with dedup key incl. description+provider] Courier/parcel/encomienda service; client example hint matches exactly this item type.,,,
SP-00020,ADM-1.7,Otros Gastos Administracion,silver_audit_v2,TRANSPORTE DE CARGA Y ENCOMIENDA: 242644290,,Kaudat SpA,,[re-promoted with dedup key incl. description+provider] Courier/parcel/encomienda service; client example hint matches exactly this item type.,,,
SP-00021,ADM-1.7,Otros Gastos Administracion,silver_audit_v2,TRANSPORTE DE CARGA Y ENCOMIENDA: 245626963,,Kaudat SpA,,[re-promoted with dedup key incl. description+provider] Courier/parcel/encomienda service; client example hint matches exactly this item type.,,,
SP-00022,ADM-1.7,Otros Gastos Administracion,silver_audit_v2,TRANSPORTE DE CARGA Y ENCOMIENDA: 247095160,,Kaudat SpA,,[re-promoted with dedup key incl. description+provider] Courier/parcel/encomienda service; client example hint matches exactly this item type.,,,
SP-00023,ADM-1.7,Otros Gastos Administracion,silver_audit_v2,TRANSPORTE DE CARGA Y ENCOMIENDA: 247753082,,Kaudat SpA,,[re-promoted with dedup key incl. description+provider] Courier/parcel/encomienda service; client example hint matches exactly this item type.,,,
SP-00024,ADM-2.1,Seguros Vehiculos,silver_audit_v2,Periodo de Cobertura noviembre 2025,,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00025,ADM-2.1,Seguros Vehiculos,silver_audit_v2,Periodo de Cobertura diciembre 2025,,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00026,ADM-2.1,Seguros Vehiculos,silver_audit_v2,Periodo de Cobertura mayo 2025,,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00027,ADM-2.1,Seguros Vehiculos,silver_audit_v2,Periodo de Cobertura abril 2025,,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00028,ADM-2.1,Seguros Vehiculos,silver_audit_v2,Periodo de Cobertura febrero 2025,,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00029,ADM-2.1,Seguros Vehiculos,silver_audit_v2,Periodo de Cobertura enero 2025,,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00030,ADM-2.1,Seguros Vehiculos,silver_audit_v2,Periodo de Cobertura marzo 2025,,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,,[re-promoted with dedup key incl. description+provider] wave2_review,,,
SP-00031,EXP-13.1,Mantencion Maquinaria,silver_audit_v2,CABLE DE DATOS DP NETB VERDE 2X1/2X0.50+S,,GEA Farm Technologies Osorno Ltda.,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00032,EXP-13.1,Mantencion Maquinaria,silver_audit_v2,TUBO CORTO VACIO WESTFALIA,,GEA Farm Technologies Osorno Ltda.,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00033,EXP-10.3,Detergentes e higenizantes,silver_audit_v2,MANGA DE LECHE 12 MM.X MT,,GEA Farm Technologies Osorno Ltda.,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00034,EXP-10.3,Detergentes e higenizantes,silver_audit_v2,TRI-PFAN 60 LTS.,,GEA Farm Technologies Osorno Ltda.,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00035,EXP-10.1,Mantencion Sala,silver_audit_v2,cambio tablero,se compra y remplaza tablero electrico de estanque en carro para leche de terneros. se instalo tablero metalico con automatico de fuerza y control y diferencial.,SERVICIOS INTEGRALES EDUARDO GUERRERO SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
SP-00036,EXP-10.3,Detergentes e higenizantes,silver_audit_v2,JUEGO DUCHA EUROSPRAY CROMO - DUSCHY,JUEGO DUCHA EUROSPRAY CROMO - DUSCHY,COMERCIAL HARCHA SPA,,[re-promoted with dedup key incl. description+provider] 2step_review,,,
