check,key,gold_id,category_code,leaf,source,item_text,description,provider
D_embedding_near_dup,cos=0.916,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 934 KWH,
D_embedding_near_dup,cos=0.916,,"ADM-2.1,ADM-2.3,ADM-2.1",,,PERIODO DE COBERTURA FEBRERO 2026,PERIODO DE COBERTURA MAYO 2025,
D_embedding_near_dup,cos=0.916,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 2 053 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 675 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 118 KWH,ELECTRICIDAD CONSUMIDA 117 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 61 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 172 KWH,ELECTRICIDAD CONSUMIDA 524 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 12 210 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 245 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 261 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 217 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-16.1,EXP-10.1",,,MANGAS PARA ORDENA MECANICA,MANGAS PARA ORDEA MECANICA,
D_embedding_near_dup,cos=0.916,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8 KWH,ELECTRICIDAD CONSUMIDA 12 210 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 10 027 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 92 KWH,ELECTRICIDAD CONSUMIDA 112 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 1 724 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7440 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 173 KWH,ELECTRICIDAD CONSUMIDA 1 193 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 321 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 14 767 KWH,
D_embedding_near_dup,cos=0.916,,"ADM-1.4,EXP-11.4,EXP-11.3",,,DETALLE,DIESEL,
D_embedding_near_dup,cos=0.916,,"EXP-11.1,EXP-11.2,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 115 KWH,ELECTRICIDAD CONSUMIDA 109 KWH,
D_embedding_near_dup,cos=0.916,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 109 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 937 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 92 KWH,ELECTRICIDAD CONSUMIDA 822 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 140 KWH,ELECTRICIDAD CONSUMIDA 2 135 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 633 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 2 053 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.2,EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 95 KWH,ELECTRICIDAD CONSUMIDA 115 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 245 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 1 211 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 214 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 245 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 8 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-4.3,EXP-5.3,EXP-5.3",,,BOLOS PAJA DE TRIGO,FARDOS PAJA DE TRIGO,
D_embedding_near_dup,cos=0.915,,"EXP-11.1,EXP-9.1",,,CARGO MENSUAL POR DEMANDA MXIMA DE POTENCIA LEDA HORA PUNTA,CARGO MENSUAL POR DEMANDA MA XIMA LEIDA DE POTENCIA EN HORAS DE PUNTA 0 040,
D_embedding_near_dup,cos=0.915,,"EXP-4.3,EXP-1.1",,,BOLOS RAICES,BOLSA,
D_embedding_near_dup,cos=0.915,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 624 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 17 710 KWH,ELECTRICIDAD CONSUMIDA 1 724 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 179 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 822 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 1 193 KWH,
D_embedding_near_dup,cos=0.915,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 95 KWH,ELECTRICIDAD CONSUMIDA 934 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 158 KWH,ELECTRICIDAD CONSUMIDA 166 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 200 KWH,ELECTRICIDAD CONSUMIDA 209 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 5 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 38 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 12 210 KWH,
D_embedding_near_dup,cos=0.914,,"ADM-2.1,ADM-2.2,ADM-2.1,ADM-2.3",,,PERIODO DE COBERTURA OCTUBRE 2025,PERIODO DE COBERTURA JUNIO 2025,
D_embedding_near_dup,cos=0.914,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 209 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 2 135 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 214 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 48 KWH,ELECTRICIDAD CONSUMIDA 32 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 48 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 225 KWH,ELECTRICIDAD CONSUMIDA 217 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 184 KWH,ELECTRICIDAD CONSUMIDA 1 193 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 184 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 17 961 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 146 KWH,ELECTRICIDAD CONSUMIDA 16 762 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 109 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 263 KWH,ELECTRICIDAD CONSUMIDA 27 KWH,
D_embedding_near_dup,cos=0.914,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 95 KWH,ELECTRICIDAD CONSUMIDA 937 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 110 KWH,ELECTRICIDAD CONSUMIDA 60 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 61 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 584 KWH,ELECTRICIDAD CONSUMIDA 13 863 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 42 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 1 193 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 110 KWH,ELECTRICIDAD CONSUMIDA 12 210 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8640 KWH,ELECTRICIDAD CONSUMIDA 118 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 17 710 KWH,ELECTRICIDAD CONSUMIDA 1310 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 139 KWH,ELECTRICIDAD CONSUMIDA 209 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 822 KWH,ELECTRICIDAD CONSUMIDA 173 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 257 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 172 KWH,ELECTRICIDAD CONSUMIDA 2 521 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 3 101 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 48 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 798 KWH,
D_embedding_near_dup,cos=0.913,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 8 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 51 KWH,ELECTRICIDAD CONSUMIDA 610 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 14 767 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-16.1,EXP-2.6",,,TRAJE DESECHABLE TYVEK DUPONT XL,TRAJE DESECHABLE TYVEK DUPONT L,
D_embedding_near_dup,cos=0.912,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 109 KWH,ELECTRICIDAD CONSUMIDA 209 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 172 KWH,ELECTRICIDAD CONSUMIDA 17 961 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 172 KWH,ELECTRICIDAD CONSUMIDA 624 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-10.1,EXP-13.1",,,HORA TECNICA AM,HORA TECNICA,
D_embedding_near_dup,cos=0.912,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 13 863 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 184 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 95 KWH,ELECTRICIDAD CONSUMIDA 795 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7440 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 60 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 168 KWH,ELECTRICIDAD CONSUMIDA 166 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 118 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 13 863 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 109 KWH,ELECTRICIDAD CONSUMIDA 117 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 139 KWH,ELECTRICIDAD CONSUMIDA 2 135 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 61 KWH,ELECTRICIDAD CONSUMIDA 39 KWH,
D_embedding_near_dup,cos=0.912,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 172 KWH,ELECTRICIDAD CONSUMIDA 214 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 193 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 17 710 KWH,ELECTRICIDAD CONSUMIDA 1 193 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 179 KWH,ELECTRICIDAD CONSUMIDA 7020 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 10 027 KWH,ELECTRICIDAD CONSUMIDA 3 101 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 133 KWH,ELECTRICIDAD CONSUMIDA 173 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 14 767 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 17 710 KWH,ELECTRICIDAD CONSUMIDA 746 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 12 210 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 10 027 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 923 KWH,ELECTRICIDAD CONSUMIDA 252 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 172 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 140 KWH,ELECTRICIDAD CONSUMIDA 7020 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-4.3,EXP-4.2,EXP-5.4",,,BOLOS PAJA PLASTIFICADOS,BOLOS DE PAJA,
D_embedding_near_dup,cos=0.911,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 179 KWH,ELECTRICIDAD CONSUMIDA 252 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 822 KWH,ELECTRICIDAD CONSUMIDA 172 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 48 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.1,EXP-9.1,EXP-9.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 51 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8 KWH,ELECTRICIDAD CONSUMIDA 6 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 51 KWH,ELECTRICIDAD CONSUMIDA 524 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-4.3,EXP-4.2,EXP-5.4",,,BOLOS PAJA PLASTIFICADO,BOLOS DE PAJA,
D_embedding_near_dup,cos=0.911,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 584 KWH,ELECTRICIDAD CONSUMIDA 937 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 1310 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8 KWH,ELECTRICIDAD CONSUMIDA 13 863 KWH,
D_embedding_near_dup,cos=0.911,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 610 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 118 KWH,ELECTRICIDAD CONSUMIDA 13 863 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 1 193 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 1 852 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 1 193 KWH,ELECTRICIDAD CONSUMIDA 995 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 5 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 2 053 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 51 KWH,ELECTRICIDAD CONSUMIDA 1310 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 937 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.1,EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 456 KWH,ELECTRICIDAD CONSUMIDA 584 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 179 KWH,ELECTRICIDAD CONSUMIDA 17 961 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 5400 KWH,ELECTRICIDAD CONSUMIDA 252 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 7620 KWH,ELECTRICIDAD CONSUMIDA 675 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 5 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.1,EXP-9.1,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 6240 KWH,ELECTRICIDAD CONSUMIDA 162 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 146 KWH,ELECTRICIDAD CONSUMIDA 969 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 822 KWH,ELECTRICIDAD CONSUMIDA 179 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 934 KWH,ELECTRICIDAD CONSUMIDA 263 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 8 KWH,ELECTRICIDAD CONSUMIDA 16 762 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 17 710 KWH,ELECTRICIDAD CONSUMIDA 157 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 109 KWH,ELECTRICIDAD CONSUMIDA 610 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 8760 KWH,ELECTRICIDAD CONSUMIDA 179 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 40 KWH,ELECTRICIDAD CONSUMIDA 60 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 10 027 KWH,ELECTRICIDAD CONSUMIDA 1 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 140 KWH,ELECTRICIDAD CONSUMIDA 7440 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 458 KWH,ELECTRICIDAD CONSUMIDA 675 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-11.2,EXP-11.1",,,ELECTRICIDAD CONSUMIDA 10 027 KWH,ELECTRICIDAD CONSUMIDA 1 852 KWH,
D_embedding_near_dup,cos=0.910,,"EXP-9.1,EXP-11.2",,,ELECTRICIDAD CONSUMIDA 7860 KWH,ELECTRICIDAD CONSUMIDA 179 KWH,
