row_id,retrieval_cat,code,confidence,reason,item_text,provider
5940,,,0.0,No matching category found,GOLILLA 3/16,RICARDO FRANCISCO WULFF MULLER
5941,,,0.0,No matching category found,GOLILLA 3/8,RICARDO FRANCISCO WULFF MULLER
5942,,,0.0,No matching category found,GOLILLA 1/2,RICARDO FRANCISCO WULFF MULLER
5958,,EXP-10.3,0.95,Detergent products for dairy shed maintenance,SERAP MANGUERA BOMBA PERISTALTICA RAINBOW,SOCIEDAD COMERCIAL SERLAC CHILE S.A.
5959,,EXP-10.3,0.95,Detergent products for dairy shed maintenance,SERAP KIT DE TUBERIA AMARILLO DETERGENTE,SOCIEDAD COMERCIAL SERLAC CHILE S.A.
5960,,EXP-10.3,0.95,Detergent products for dairy shed maintenance,SERAP KIT DE TUBERIA ROJO DETERGENTE ACIDO,SOCIEDAD COMERCIAL SERLAC CHILE S.A.
5961,,EXP-10.3,0.95,Detergent products for dairy shed maintenance,SERAP KIT DE TUBERIA AZUL DETERGENTE ACID PERAC,SOCIEDAD COMERCIAL SERLAC CHILE S.A.
5963,,EXP-10.3,0.95,Detergent products for dairy shed maintenance,GRASA ALTO IMPACTO SIG 3000,SOCIEDAD COMERCIAL SERLAC CHILE S.A.
5964,,EXP-10.3,0.95,Cleaning contact product for dairy equipment,LIMPIA CONTACTO WURTH 300ML,SOCIEDAD COMERCIAL SERLAC CHILE S.A.
5966,,EXP-10.3,0.95,Galvanized spray likely for cleaning or maintenance,SPRAY GALVANIZADO EN FRIIO,SOCIEDAD COMERCIAL SERLAC CHILE S.A.
5967,,EXP-10.1,0.9,Maintenance of refrigeration equipment,MANTENCION DE EQUIPOS DE REFRIGERACION,SOCIEDAD COMERCIAL SERLAC CHILE S.A.
5976,,EXP-14.2,0.8,Garden hose likely for fence or infrastructure use,MANGUERA JARDIN GOMA RAYA VERDE AMA 3 4 -@,DORIS IVONNE CASTILLO KANTER
5977,,EXP-14.2,0.8,Bronze lock for fence maintenance,CANDADO BRONCE ENDURECIDO 30MM BLOSSOM -@,DORIS IVONNE CASTILLO KANTER
5978,,,0.0,"No matches any category, appears to be hardware items unrelated to farm opera...",PCO PERNO COCHE 5 16 X 5 -@,DORIS IVONNE CASTILLO KANTER
5979,,,0.0,"No matches any category, appears to be hardware items unrelated to farm opera...",G1 GOLILLA PLANA 5 16 -@,DORIS IVONNE CASTILLO KANTER
5980,,,0.0,"No matches any category, appears to be hardware items unrelated to farm opera...",CERROJO CANDADO 8P HORIZONTAL GRIS MUTEL -@,DORIS IVONNE CASTILLO KANTER
5982,,,0.0,"No matches any category, appears to be hardware items unrelated to farm opera...",CANDADO BASH BCE FORJADO CU G-60BL -@,DORIS IVONNE CASTILLO KANTER
5988,,,0.0,"No matches any category, appears to be hardware items unrelated to farm opera...",ESQUINERO NEGRO NORTHWAY X 3MTS -@,DORIS IVONNE CASTILLO KANTER
5989,,,0.0,Not related to any dairy-farm category,ESMALTE AL AGUA DYNALPROOF BLANCO GALON -@,DORIS IVONNE CASTILLO KANTER
5994,,,0.0,Not related to any dairy-farm category,TIRA CANAL 200 X 50 X 2 MM -@,DORIS IVONNE CASTILLO KANTER
6000,,,0.0,Not related to any dairy-farm category,PLANCHA DIAMANTADA 2MM X 1000 X 3000MM -@,DORIS IVONNE CASTILLO KANTER
6001,,,0.0,Not related to any dairy-farm category,PAN PERNO ANCLAJE -HILTI-1 2-X4 1 4 -@,DORIS IVONNE CASTILLO KANTER
6004,,,0.0,Not related to any dairy-farm category,CADENA GALVANIZ 100 % E -CORTO-6MM -@,DORIS IVONNE CASTILLO KANTER
6005,,EXP-14.1,0.9,Kit regulator and flexible for irrigation,KIT REGULADOR + FLEXIBLE PROVIDUS BOLSA TRAD -@,DORIS IVONNE CASTILLO KANTER
6007,,EXP-9.2,0.8,Irrigation terminal and adhesive for irrigation,PL-TERMINAL HE 1 2 PLANSA -@,DORIS IVONNE CASTILLO KANTER
6008,,EXP-9.2,0.8,Irrigation adhesive for irrigation systems,ADHESIVO PVC RIEGO 20MM - 140MM SECADO RAPIDO VINILIT-@,DORIS IVONNE CASTILLO KANTER
6014,,EXP-14.1,0.8,Thread and hardware for irrigation,"HILOS X METRO G-2 NC 1/2"" 13 HILOS",FERIA REMEHUE LTDA.
6017,,EXP-14.1,0.8,Drill bit for irrigation maintenance,BROCA KOCH 2000 13MM CIL. HSS HELA,FERIA REMEHUE LTDA.
6020,,EXP-11.1,0.95,"Electricity for the farm, provider is an electric cooperative",Electricidad consumida ( 152 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6021,,EXP-11.1,0.95,"Electricity transportation, part of farm electricity costs",Transporte de Electricidad ( 152 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6024,,EXP-11.1,0.95,"Electricity consumption, part of farm electricity costs",Electricidad consumida ( 969 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6025,,EXP-11.1,0.95,"Electricity transportation, part of farm electricity costs",Transporte de Electricidad ( 969 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6029,,EXP-11.1,0.95,"Electricity consumption, part of farm electricity costs",Electricidad consumida ( 1.724 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6030,,EXP-11.1,0.95,"Electricity for the farm, provider is an electric cooperative",Transporte de Electricidad ( 1.724 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6034,,EXP-11.1,0.95,"Electricity for the farm, provider is an electric cooperative",Electricidad consumida ( 51 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6035,,EXP-11.1,0.95,"Electricity for the farm, provider is an electric cooperative",Transporte de Electricidad ( 51 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6038,,EXP-11.1,0.95,"Electricity for the farm, provider is an electric cooperative",Electricidad consumida ( 166 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6039,,EXP-11.1,0.95,"Electricity for the farm, provider is an electric cooperative",Transporte de Electricidad ( 166 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6042,,,0.0,"No description provided, cannot classify",Electricidad consumida ( 6.272 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6045,,,0.0,"No description provided, cannot classify",Transporte de Electricidad ( 6.272 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6051,,,0.0,"No description provided, cannot classify",Electricidad consumida ( 469 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6052,,,0.0,"No description provided, cannot classify",Transporte de Electricidad ( 469 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6061,,,0.0,"No description provided, cannot classify",Electricidad consumida ( 6 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6062,,,0.0,not related to any category,Transporte de Electricidad ( 6 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6065,,EXP-11.1,0.95,"electricity for the farm, provider is electricity cooperative",Electricidad consumida ( 217 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6066,,,0.0,not related to any category,Transporte de Electricidad ( 217 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6069,,EXP-11.1,0.95,"electricity for the farm, provider is electricity cooperative",Electricidad consumida ( 3.407 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6070,,,0.0,not related to any category,Transporte de Electricidad ( 3.407 kWh),COOPERATIVA ELECTRICA PAILLACO LIMITADA
6094,,,0.0,Not related to any category,FORD F150 LARIAT TBZL-91 71285 06/08/2025 09:55 772922,DIFOR CHILE S.A.
6099,,,0.0,Not related to any category,SCO-MO REVISAR RADIO SE SIGUE DESCONECTANDO EL,DIFOR CHILE S.A.
6107,,,0.0,Not related to any category,PAN IDEAL BLANCO 580GRS,COMERCIAL AMAR HNOS. Y CIA. LTDA
6108,,,0.0,Not related to any category,JAMON SANDWICH SAN JORGE KL,COMERCIAL AMAR HNOS. Y CIA. LTDA
6109,,,0.0,Not related to any category,HIGIENICO CONFORT DH 40RLL 22 MTS,COMERCIAL AMAR HNOS. Y CIA. LTDA
6110,,,0.0,Not related to any category,NESCAFE TRADICION 2 X 170 GRS.,COMERCIAL AMAR HNOS. Y CIA. LTDA
6111,,,0.0,Not related to any category,QUEQUE NUTRA BIEN MARMOL PREM 250 GR,COMERCIAL AMAR HNOS. Y CIA. LTDA
6116,,,0.0,Not related to any category,GALLETA TRITON NARANJA 116GRS,COMERCIAL AMAR HNOS. Y CIA. LTDA
6119,,,0.0,Not related to any category,LIMPIADOR CREMA CIF ORIGINAL 450ML,COMERCIAL AMAR HNOS. Y CIA. LTDA
6121,,,0.0,Not related to any category,CLORINDA LIMON1.9 LT,COMERCIAL AMAR HNOS. Y CIA. LTDA
6122,,,0.0,"No matches any category, likely unrelated to dairy farm operations",CLORINDA LAVANDA1.9 LT,COMERCIAL AMAR HNOS. Y CIA. LTDA
6123,,,0.0,"No matches any category, likely unrelated to dairy farm operations",MANDARINA KILO,COMERCIAL AMAR HNOS. Y CIA. LTDA
6124,,,0.0,"No matches any category, likely unrelated to dairy farm operations",PLATANOS KILO,COMERCIAL AMAR HNOS. Y CIA. LTDA
6125,,,0.0,"No matches any category, likely unrelated to dairy farm operations",MANZANA ROJA FRUTALAN MALLA KG,COMERCIAL AMAR HNOS. Y CIA. LTDA
6127,,ADM-2.3,0.8,"Insurance related to farm assets, likely general insurance",Periodo de Cobertura agosto 2025,Cia de Seguros de Vida Consorcio Nacional de Seguros SA
6130,,,0.0,Not related to any dairy farm category,"* MT.X TIRA PVC-SANITARIO GRIS 50MM ""OFERTA""",COMERCIAL CLIMENT SPA
6131,,,0.0,Not related to any dairy farm category,"* MT.X TIRA PVC-SANITARIO GRIS 75MM ""OFERTA""",COMERCIAL CLIMENT SPA
6132,,,0.0,Not related to any dairy farm category,* MT.X TIRA PVC-SANITARIO GRIS 110MM NO CERTIFICADA,COMERCIAL CLIMENT SPA
6133,,,0.0,Not related to any dairy farm category,TEE PVC-SANIT.GRIS 110MM,COMERCIAL CLIMENT SPA
6135,,,0.0,Not related to any dairy farm category,TEE PVC-SANIT.GRIS 110 X 75MM,COMERCIAL CLIMENT SPA
6136,,,0.0,Not related to any dairy farm category,CODO PVC-SANIT.GRIS 75MM X 45,COMERCIAL CLIMENT SPA
6139,,,0.0,Not related to any dairy farm category,REDUC.PVC-SANIT.GRIS 110 X 50MM.,COMERCIAL CLIMENT SPA
6140,,,0.0,Not related to any dairy farm category,TERMO ELECTRICO 50 LTS. SPLENDID,COMERCIAL CLIMENT SPA
6141,,,0.0,Not related to any dairy farm category,KIT INSTALACION FOSA SEPTICA 1200 LTS,COMERCIAL CLIMENT SPA
6142,,,0.0,Not related to any dairy farm category,"FOSA SEPTICA 1250 LT.POLIETILENO HORIZONTAL ""OFERTA""",COMERCIAL CLIMENT SPA
6143,,,0.0,"No matches any category, construction materials not related to farm operations","MT. CANERIA POLIETILENO 1/2"" TIGRE",COMERCIAL CLIMENT SPA
6144,,,0.0,"No matches any category, construction materials not related to farm operations","CODO PLASTICO 1/2""",COMERCIAL CLIMENT SPA
6145,,,0.0,"No matches any category, construction materials not related to farm operations","TERMINAL HE PLASTICO 1/2""",COMERCIAL CLIMENT SPA
6146,,,0.0,"No matches any category, construction materials not related to farm operations","BUSHING PLAST.BCO.HI HE 3/4 X 1/2""",COMERCIAL CLIMENT SPA
6148,,,0.0,"No matches any category, construction materials not related to farm operations","BUSHING GALVANIZADO 1 X 3/4""",COMERCIAL CLIMENT SPA
6149,,,0.0,Not related to any dairy farm categories.,"TEE PLASTICO 1""",COMERCIAL CLIMENT SPA
6151,,,0.0,Not related to any dairy farm categories.,TAPA TUBERIA SANIT.GRIS 110MM.,COMERCIAL CLIMENT SPA
6154,,,0.0,Not related to any dairy farm categories.,FLEXIBLE CALEFONT 1/2HI X 1/2HI X 25CM 051033211 TAUM,COMERCIAL CLIMENT SPA
6158,,,0.0,Not related to any dairy farm categories.,VALVULA BOLA SO SO 25MM CUERPO METALICO TERMOFUSION,COMERCIAL CLIMENT SPA
6159,,,0.0,Not related to any dairy farm categories.,"TUERCA STORZ HE 2""",COMERCIAL CLIMENT SPA
6160,,,0.0,Not related to any dairy-farm categories,"UNION STORZ SIMPLE COLA LARGA 2""",COMERCIAL CLIMENT SPA
6162,,,0.0,Not related to any dairy-farm categories,TAPON GORRO PVC-H CEM. 50MM.,COMERCIAL CLIMENT SPA
6163,,,0.0,Not related to any dairy-farm categories,PEGATANKE EPOXI NEGRO,COMERCIAL CLIMENT SPA
6165,,EXP-7.0,0.8,Agrochemicals for pest control,STARANE XTRA EC (5 LT) DW,MARTINEZ Y VALDIVIESO S.A
6166,,,0.0,Not related to any dairy-farm categories,"CODO PLANSA HI 1/2"" - HOFFENS",COMERCIAL HARCHA SPA
6168,,,0.0,Not related to any category,"ABRAZADERA SEBCOR 1/2""",COMERCIAL HARCHA SPA
6169,,,0.0,Not related to any category,ABRAZADERA PVC CONDUIT - HOFFENS/CBM 16 MM,COMERCIAL HARCHA SPA
6171,,,0.0,Not related to any category,"TERMINAL HI PLANSA 1/2"" - HOFFENS",COMERCIAL HARCHA SPA
6172,,,0.0,Not related to any category,"LLAVE BOLA JARDIN TAUMM/STRETTO 1/2""",COMERCIAL HARCHA SPA
6173,,,0.0,Not related to any category,"CODO PLANSA 1/2"" - HOFFENS",COMERCIAL HARCHA SPA
6174,,EXP-14.2,0.9,Plastic ties used for fencing,AMARRA PLASTICA - VKB 4.8 X 300 MM,COMERCIAL HARCHA SPA
6175,,EXP-14.2,0.9,Fence terminal hardware used for fencing,"TERMINAL HE PLANSA 1 1/4"" - HOFFENS",COMERCIAL HARCHA SPA
6177,,EXP-11.1,0.9,Electricity consumption for the farm,Electricidad consumida 3960 KwH,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
6178,,EXP-11.1,0.9,Maximum power demand electricity charge,Demanda maxima potencia leida 22.8 x $ 28860.087719298244,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
6179,,EXP-11.1,0.9,Maximum power supplied electricity charge,Demanda maxima suministrada 39.21 x $ 18030.93598571793,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
6187,,EXP-11.1,0.95,"Electricity for shed, provider is electricity cooperative",Electricidad consumida 115 KwH,COOPERATIVA RURAL ELECT.R.BUENO LTDA.
6214,,EXP-16.1,0.9,"Protective work gloves, part of work clothing and equipment",GUANTES NITRILO SHOOF CAJA 100 UN -SHOOF_TALLA S___,FEROSOR AGRICOLA S.A.
6215,,EXP-16.1,0.9,"Protective work gloves, part of work clothing and equipment",GUANTES NITRILO SHOOF CAJA 100 UN -SHOOF_TALLA M___,FEROSOR AGRICOLA S.A.
6216,,EXP-16.1,0.9,"Protective work gloves, part of work clothing and equipment",GUANTES NITRILO SHOOF CAJA 100 UN -SHOOF_TALLA L___,FEROSOR AGRICOLA S.A.
6220,,,0.1,"Unidentifiable item, no clear category",VIVEFORT X 3 AMP. -____,FEROSOR AGRICOLA S.A.
6223,,,0.0,Not related to any category,PORTA PALLET 2.000 KG TIEMANN -___-_STGE0G2375,FEROSOR AGRICOLA S.A.
6226,,EXP-13.3,0.9,Tyre for vehicle maintenance,NEUM.420/85R24 ARMOUR R-1W -____,FEROSOR AGRICOLA S.A.
6227,,EXP-2.5,0.9,Animal medicine not classified elsewhere,BAYTRIL MAX X 100 ML. -____,FEROSOR AGRICOLA S.A.
6228,,EXP-2.5,0.9,Animal medicine not classified elsewhere,ADVOCIN 180 50ML -____,FEROSOR AGRICOLA S.A.
6229,,EXP-2.5,0.9,Animal medicine not classified elsewhere,AZOVETRIL DE 5 LITROS -__5LT__,FEROSOR AGRICOLA S.A.
6230,,EXP-10.4,0.8,"Provider is agricultural supplier, item is likely for dairy shed maintenance",DUPLALIM X 5 LT. -__5LT__,FEROSOR AGRICOLA S.A.
6234,,,0.0,Not related to any category,CAJA TORN PB 12x14x 3/4 G/NEOP P#3,Acenor Aceros Del Norte S.A.
6239,,ADM-1.3,0.9,Bank rental for office lease,Renta de Arrendamiento Nº7 del contrato Nº34379-1,BANCO BICE
6241,,ADM-1.3,0.9,Bank rental for office lease,Renta de Arrendamiento Nº14 del contrato Nº32799-1,BANCO BICE
6242,,ADM-1.3,0.9,Bank rental for office lease,Renta de Arrendamiento Nº7 del contrato Nº34431-1,BANCO BICE
6243,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº17 del contrato Nº32326-1,BANCO BICE
6244,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº6 del contrato Nº34589-1,BANCO BICE
6245,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº6 del contrato Nº34590-1,BANCO BICE
6248,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº8 del contrato Nº34350-1,BANCO BICE
6249,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº4 del contrato Nº34853-1,BANCO BICE
6250,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº8 del contrato Nº34359-1,BANCO BICE
6251,,,0.0,No description or relevant category found,Renta de Arrendamiento Nº39 del contrato Nº22338-1,BANCO BICE
6272,,EXP-2.5,0.8,"SILWET is a veterinary product, likely an animal medicine",SILWET ( 1 L.),COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA
6281,,EXP-2.5,0.7,"Calfodex is a veterinary product, likely an animal medicine",CALFODEX 500 ML,COVEPA SpA
6282,,,0.0,No description or relevant category found,Corta Pelo S,FALABELLA RETAIL S.A.
6289,,,0.0,Not related to dairy farm operations,Botin De Agua Mujer Sustentable Chelsea Ko - Caranca Verde Musgo 37,MercadoLibre Chile LTDA
6290,,,0.0,Not related to dairy farm operations,Botin De Agua Mujer Sustentable Chelsea Ko - Caranca Verde Musgo 39,MercadoLibre Chile LTDA
6291,,,0.0,Not related to dairy farm operations,Sleep Basics - Magnesio Bisglicinato Pack 3 Meses,MercadoLibre Chile LTDA
6292,,ADM-2.3,0.8,Security monitoring service falls under other insurance,MONITOREO MES DE 08/2025 CONTRATO 1697527,VERISURE CHILE SPA
6295,,ADM-2.3,0.8,Security monitoring service falls under other insurance,MONITOREO MES DE 08/2025 CONTRATO 1731576,VERISURE CHILE SPA
6543,,,0.0,No description or clear category match,QRANCO LAM1K SEMIR,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
6544,,,0.0,No description or clear category match,UHT NECTAR 200 NA,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
6545,,,0.0,No description or clear category match,Y.PROT PLUS 18 FRU,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
6546,,,0.0,No description or clear category match,Y.PROT PLUS 18 CHI,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.
6597,,,0.0,No description or clear category match,TORNILLO AUTOP CAB.TRUSS C/G ZN 8X3/4,EASY RETAIL S.A.
6598,,,0.0,"No description provided, cannot classify",PANO ESPONJA X6 FIBRO,EASY RETAIL S.A.
6599,,,0.0,"No description provided, cannot classify",TRAPERO VIRUTEX SIMPLE 50X70 CM,EASY RETAIL S.A.
6600,,,0.0,"No description provided, cannot classify",ESCOBILLON TRADICIONAL VIRUTEX,EASY RETAIL S.A.
6601,,,0.0,"No description provided, cannot classify",CLORO TRADICIONAL 4L,EASY RETAIL S.A.
6602,,,0.0,"No description provided, cannot classify",TOALLITAS DESINF.IGENIX FRES.CIT.400UN,EASY RETAIL S.A.
6603,,,0.0,Not related to any category,AEROSOL MUTIUSOS 382ML WD 40,EASY RETAIL S.A.
6604,,,0.0,Not related to any category,TOALLA PAPEL DH,EASY RETAIL S.A.
6605,,,0.0,Not related to any category,OMO MATIC MULTIACCION PVO BOLSA 13.7KG,EASY RETAIL S.A.
6606,,,0.0,Not related to any category,SET CEPILLO SANITARIO VILEDA,EASY RETAIL S.A.
6607,,,0.0,Not related to any category,GUANTES ECOLOGICOS PEQUENO,EASY RETAIL S.A.
6608,,,0.0,No description or clear category match,PASTILLA ESTANQUE LYSOFORM IN TANK 3UN,EASY RETAIL S.A.
6609,,,0.0,No description or clear category match,PALA 3 EN 1 VILEDA,EASY RETAIL S.A.
6610,,,0.0,No description or clear category match,ESCOBILLA VIRUTEX MU LTIUSO,EASY RETAIL S.A.
6611,,,0.0,No clear category match for food items,GALLETA BARQUILLO VAINILLA GULLON 180 GR,RENDIC HERMANOS S.A.
6612,,,0.0,No clear category match for food items,"GALL D AR NUESTRA COCINA 110G, ENDULZADA",RENDIC HERMANOS S.A.
6613,,,0.0,"No matches any category, appears to be food items for sale or consumption, no...",CIBOULETTE ESTUCHE 20 GR,RENDIC HERMANOS S.A.
6614,,,0.0,"No matches any category, appears to be food items for sale or consumption, no...","PASTA PREM COCKT DAILY 250, AVE PIMENTON",RENDIC HERMANOS S.A.
6615,,,0.0,"No matches any category, appears to be food items for sale or consumption, no...","YOGHURT SIN AZUCAR SOPROLE 120G, NATURAL",RENDIC HERMANOS S.A.
6616,,,0.0,"No matches any category, appears to be food items for sale or consumption, no...","GALLETAS SALM SANISSIMO 108G, CLASICA",RENDIC HERMANOS S.A.
6617,,,0.0,"No matches any category, appears to be food items for sale or consumption, no...","PAPAS FRITAS KRYZPO 130 GR, ORIGINAL",RENDIC HERMANOS S.A.
6618,,,0.0,Not related to any dairy-farm category,BOLSA REUTILIZABLE ALGODON PEQUENA DKORA,RENDIC HERMANOS S.A.
6619,,,0.0,Not related to any dairy-farm category,CLORO CLOROX 2 LT,RENDIC HERMANOS S.A.
6620,,,0.0,Not related to any dairy-farm category,PAPEL HIG RINDEMAX DH SCOTT 50MTX4,RENDIC HERMANOS S.A.
6621,,,0.0,Not related to any dairy-farm category,BOLSA BASURA BIODEG 80X110 VIRUTEX 10 UN,RENDIC HERMANOS S.A.
6623,,,0.0,Not related to any dairy-farm category,"LIMP POETT 1.8 LT, LAVANDA",RENDIC HERMANOS S.A.
6624,,,0.0,Not related to any category,JABON D GLICERINA HYGIENIC SIMONDS 1 LT,RENDIC HERMANOS S.A.
6625,,,0.0,Not related to any category,"LUSTRAMUEBLES CREMA VIRG 500ML, TRADICIO",RENDIC HERMANOS S.A.
6632,,ADM-1.7,0.8,Leasing payment likely falls under other administration expenses,LEASING 614747 AGOSTO 2025 CUOTA 2 DE 25,Santander - Chile
6634,,ADM-1.7,0.8,Leasing payment likely falls under other administration expenses,LEASING 614266 AGOSTO 2025 CUOTA 3 DE 37,Santander - Chile
6637,,,0.0,Not related to any category,LIMP DESINF NANOCOBR LAVAN 4L,SODIMAC S.A.
6639,,,0.0,Not related to any dairy-farm category,FAROL HARD CASE 1000 LUMENES,SODIMAC S.A.
6640,,,0.0,Not related to any dairy-farm category,PANO DESINFECTA POUCH LIMON 90,SODIMAC S.A.
6641,,,0.0,Not related to any dairy-farm category,SETX2 LINT LED RECARG C/SENSOR,SODIMAC S.A.
6642,,,0.0,Not related to any dairy-farm category,CONOGEL AROMA FRESH-LAVAN 212G,SODIMAC S.A.
