row_id,item_text,description,provider,giro,source,source_file,folio,siblings
3944,BATERIA CR2032 3 VOLTS (SMARTFIX),BATERIA CR2032 3 VOLTS (SMARTFIX),GALLAGHER CHILE SPA,"Importacion Exportacion y Comercializacion de Maquinarias, Repuestos e Insumos A",COMPRAS,DTE_033_000000019653_760703753.xml,19653,"BATERIA CR2032 3 VOLTS (SMARTFIX) BATERIA CR2032 3 VOLTS (SMARTFIX); Platemeter Gear-Electronic-FWG Platemeter Gear-Electronic-FWG; P/meter-Potentiometer, 10Kohm P/meter-Potentiometer, 10Kohm; MANO DE OBRA SERVICIO TECNICO GALLAGHER MANO DE OBRA SERVICIO TECNICO GALLAGHER"
3946,"P/meter-Potentiometer, 10Kohm","P/meter-Potentiometer, 10Kohm",GALLAGHER CHILE SPA,"Importacion Exportacion y Comercializacion de Maquinarias, Repuestos e Insumos A",COMPRAS,DTE_033_000000019653_760703753.xml,19653,"BATERIA CR2032 3 VOLTS (SMARTFIX) BATERIA CR2032 3 VOLTS (SMARTFIX); Platemeter Gear-Electronic-FWG Platemeter Gear-Electronic-FWG; P/meter-Potentiometer, 10Kohm P/meter-Potentiometer, 10Kohm; MANO DE OBRA SERVICIO TECNICO GALLAGHER MANO DE OBRA SERVICIO TECNICO GALLAGHER"
3948,KIT REPARACION MOTOR HIDRAULICO 500cc,KIT REPARACION MOTOR HIDRAULICO 500cc,GALLAGHER CHILE SPA,"Importacion Exportacion y Comercializacion de Maquinarias, Repuestos e Insumos A",COMPRAS,DTE_033_000000019661_760703753.xml,19661,KIT REPARACION MOTOR HIDRAULICO 500cc KIT REPARACION MOTOR HIDRAULICO 500cc; Rodamiento Exterior (19) Motor Hidraulico 500cc Giltrap Rodamiento Exterior (19) Motor Hidraulico 50; Rodamiento Interior (13) Motor Hidraulico 500cc Giltrap Rodamiento Interior (13) Motor Hidraulico 50; EJE RECTO MOTOR HIDRAULICO HYM500 EJE RECTO MOTOR HIDRAULICO HYM500
3949,Rodamiento Exterior (19) Motor Hidraulico 500cc Giltrap,Rodamiento Exterior (19) Motor Hidraulico 500cc Giltrap,GALLAGHER CHILE SPA,"Importacion Exportacion y Comercializacion de Maquinarias, Repuestos e Insumos A",COMPRAS,DTE_033_000000019661_760703753.xml,19661,KIT REPARACION MOTOR HIDRAULICO 500cc KIT REPARACION MOTOR HIDRAULICO 500cc; Rodamiento Exterior (19) Motor Hidraulico 500cc Giltrap Rodamiento Exterior (19) Motor Hidraulico 50; Rodamiento Interior (13) Motor Hidraulico 500cc Giltrap Rodamiento Interior (13) Motor Hidraulico 50; EJE RECTO MOTOR HIDRAULICO HYM500 EJE RECTO MOTOR HIDRAULICO HYM500
3950,Rodamiento Interior (13) Motor Hidraulico 500cc Giltrap,Rodamiento Interior (13) Motor Hidraulico 500cc Giltrap,GALLAGHER CHILE SPA,"Importacion Exportacion y Comercializacion de Maquinarias, Repuestos e Insumos A",COMPRAS,DTE_033_000000019661_760703753.xml,19661,KIT REPARACION MOTOR HIDRAULICO 500cc KIT REPARACION MOTOR HIDRAULICO 500cc; Rodamiento Exterior (19) Motor Hidraulico 500cc Giltrap Rodamiento Exterior (19) Motor Hidraulico 50; Rodamiento Interior (13) Motor Hidraulico 500cc Giltrap Rodamiento Interior (13) Motor Hidraulico 50; EJE RECTO MOTOR HIDRAULICO HYM500 EJE RECTO MOTOR HIDRAULICO HYM500
3951,EJE RECTO MOTOR HIDRAULICO HYM500,EJE RECTO MOTOR HIDRAULICO HYM500,GALLAGHER CHILE SPA,"Importacion Exportacion y Comercializacion de Maquinarias, Repuestos e Insumos A",COMPRAS,DTE_033_000000019661_760703753.xml,19661,KIT REPARACION MOTOR HIDRAULICO 500cc KIT REPARACION MOTOR HIDRAULICO 500cc; Rodamiento Exterior (19) Motor Hidraulico 500cc Giltrap Rodamiento Exterior (19) Motor Hidraulico 50; Rodamiento Interior (13) Motor Hidraulico 500cc Giltrap Rodamiento Interior (13) Motor Hidraulico 50; EJE RECTO MOTOR HIDRAULICO HYM500 EJE RECTO MOTOR HIDRAULICO HYM500
3965,1X4X3.20 PINO BRUTO,,MADERAS GUERRA Y COMPANIA LIMITADA,"EXPL DE BOSQUES,VTA DE MADERAS,FABR.PIEZAS CARPIN,VTA MAT.DE CONSTRUCC",COMPRAS,DTE_033_000000024807_776304905.xml,24807,
3967,CORCHETE 26 6 5000 UN 11696 TORRE TOR111,CORCHETE 26 6 5000 UN 11696 TORRE TOR111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3968,CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111,CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3969,CLIPS METALICOS 50 MM CLIPHOL003 JM JM111,CLIPS METALICOS 50 MM CLIPHOL003 JM JM111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3970,PORTA CLIPS METAL 0606002 HAND DEV111,PORTA CLIPS METAL 0606002 HAND DEV111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3971,PERFORADOR METALICO 20 HJ 0920005 HAND DEV111,PERFORADOR METALICO 20 HJ 0920005 HAND DEV111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3972,GOMA MIGA S20 50100002 FACTIS ART111,GOMA MIGA S20 50100002 FACTIS ART111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3973,DESTACADOR BOL VERDE 435179 FULTONS PRO111,DESTACADOR BOL VERDE 435179 FULTONS PRO111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3974,ROLLER G-1 0 7 VERDE BLG17G PILOT IME111,ROLLER G-1 0 7 VERDE BLG17G PILOT IME111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3975,DESTACADOR BOL AMARILLO 435178 FULTONS PRO111,DESTACADOR BOL AMARILLO 435178 FULTONS PRO111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3976,BOL BPS GRIP 1 6 NEGRO BPSGPXBB PILOT IME111,BOL BPS GRIP 1 6 NEGRO BPSGPXBB PILOT IME111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3977,ROLLER V BALL GRIP 0 7 NEGRO BLNVBG7B PILOT IME111,ROLLER V BALL GRIP 0 7 NEGRO BLNVBG7B PILOT IME111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3978,BOL BPS GRIP 1 6 ROJO BPSGPXBR PILOT IME111,BOL BPS GRIP 1 6 ROJO BPSGPXBR PILOT IME111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3979,MINAS 0 5 HB PPL572HB PILOT IME111,MINAS 0 5 HB PPL572HB PILOT IME111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3980,PORTAMINA 0 5 TECNICO H325B PILOT IME111,PORTAMINA 0 5 TECNICO H325B PILOT IME111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3981,REGLA PLASTICA 20 CM 4152006 HAND DEV111,REGLA PLASTICA 20 CM 4152006 HAND DEV111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3982,BANDEJA METALICA 2 PISOS 391746 LAVORO PRO111,BANDEJA METALICA 2 PISOS 391746 LAVORO PRO111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3983,PAPELERO METALICO APPL102001 SELLOFFICE ADI111,PAPELERO METALICO APPL102001 SELLOFFICE ADI111,KARIM KLETT DIEZ,LIBRERIA ARTICULOS DE OFICINA REGALOS JUGUETERIA,COMPRAS,DTE_033_000000056191_90851098.xml,56191,CORCHETE 26 6 5000 UN 11696 TORRE TOR111 CORCHETE 26 6 5000 UN 11696 TORRE TOR111; CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI111 CORCHETERA METALICA 30 HJ ACRT120007 KANGARO ADI; CLIPS METALICOS 50 MM CLIPHOL003 JM JM111 CLIPS METALICOS 50 MM CLIPHOL003 JM JM111; PORTA CLIPS METAL 0606002 HAND DEV111 PORTA CLIPS METAL 0606002 HAND DEV111; PERFORADOR METALICO 20 HJ 0920005 HAND DEV111 PERFORA
3984,CAL PINTACAL 25KG SOPROCAL,,SOCIEDAD COMERCIAL TUCHIE JADURI LIMITAD,FERRETERIA,COMPRAS,DTE_033_000000077655_761459791.xml,77655,
3987,CONFEC 01 MANG HIDRA 1&#47;4 R2,,SERGIO GUILLERMO LOEBEL PUSCHEL,"REPARACION DE BOMBAS, COMPRESORES, SISTEMAS HIDRAULICOS, VALVULAS Y AR",COMPRAS,DTE_033_000000088402_64165534.xml,88402,
3988,REP 02 MOTORES HIDRAULICOS,,SERGIO GUILLERMO LOEBEL PUSCHEL,"REPARACION DE BOMBAS, COMPRESORES, SISTEMAS HIDRAULICOS, VALVULAS Y AR",COMPRAS,DTE_033_000000088812_64165534.xml,88812,
3989,MOBIL GREASE XHP 222 POMO 400 GRS&#46;,,GUSTAVO ALONSO VALENZUELA CORNEJO,MANTENIMIENTO Y REPARACION DE VEHICULOS AUTOMOTORES,COMPRAS,DTE_033_000000109324_6781990K.xml,109324,
3990,BM RECUPERADOR CALOR 450L MARCA BOUMATIC S/RE,,SOCIEDAD COMERCIAL SERLAC CHILE S.A.,"COM. EQ.ORDEÑA,VTA.ART.ASEO Y DETER,ASESORIA",COMPRAS,DTE_033_000000123149_969839504.xml,123149,
3991,SERAP EMPAQUETADURA INTERIOR VALVULA VACIADO 51MM,,SOCIEDAD COMERCIAL SERLAC CHILE S.A.,"COM. EQ.ORDEÑA,VTA.ART.ASEO Y DETER,ASESORIA",COMPRAS,DTE_033_000000123160_969839504.xml,123160,EMERGENCIA EQUIPOS DE REFRIGERACION; MOVILIZACION DE EQUIPOS DE REFRIGERACION
3996,EMPAQUET. CAUCHO NATURAL 3/8 C/T 9.5 MM X 1.00 MT,EMPAQUET. CAUCHO NATURAL 3/8 C/T 9.5 MM X 1.00 MT,Comercial y Distribuidora Gomac Ltda,"Venta de articulos de goma, accesorios, Art Ferreteria -Construcción",COMPRAS,DTE_033_000000175007_779099504.xml,175007,EMPAQUET. CAUCHO NATURAL 3/8 C/T 9.5 MM X 1.00 MT EMPAQUET. CAUCHO NATURAL 3/8 C/T 9.5 MM X 1.00 MT; MANG. MALLAFLEX 1/4 FITT MANG. MALLAFLEX 1/4 FITT
3997,MANG. MALLAFLEX 1/4 FITT,MANG. MALLAFLEX 1/4 FITT,Comercial y Distribuidora Gomac Ltda,"Venta de articulos de goma, accesorios, Art Ferreteria -Construcción",COMPRAS,DTE_033_000000175007_779099504.xml,175007,EMPAQUET. CAUCHO NATURAL 3/8 C/T 9.5 MM X 1.00 MT EMPAQUET. CAUCHO NATURAL 3/8 C/T 9.5 MM X 1.00 MT; MANG. MALLAFLEX 1/4 FITT MANG. MALLAFLEX 1/4 FITT
3998,EMPAQUET. CAUCHO NATURAL 3/16 C/T 4.8 MM X 1.00 MT,EMPAQUET. CAUCHO NATURAL 3/16 C/T 4.8 MM X 1.00 MT,Comercial y Distribuidora Gomac Ltda,"Venta de articulos de goma, accesorios, Art Ferreteria -Construcción",COMPRAS,DTE_033_000000175796_779099504.xml,175796,EMPAQUET. CAUCHO NATURAL 3/16 C/T 4.8 MM X 1.00 MT EMPAQUET. CAUCHO NATURAL 3/16 C/T 4.8 MM X 1.00 M
4001,INTERNIT 6MM 1 20 X 2.40 -@,INTERNIT 6MM 1 20 X 2.40 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000219348_66554732.xml,219348,INTERNIT 6MM 1 20 X 2.40 -@ INTERNIT 6MM 1 20 X 2.40 -@; CLAVO VOLCANITA KG -@ CLAVO VOLCANITA KG -@; TVZC TORNILLO VOLCANITA ZINC 1 5 8 CJ 100UN -@ TVZC TORNILLO VOLCANITA ZINC 1 5 8 CJ 100UN -@
4002,CLAVO VOLCANITA KG -@,CLAVO VOLCANITA KG -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000219348_66554732.xml,219348,INTERNIT 6MM 1 20 X 2.40 -@ INTERNIT 6MM 1 20 X 2.40 -@; CLAVO VOLCANITA KG -@ CLAVO VOLCANITA KG -@; TVZC TORNILLO VOLCANITA ZINC 1 5 8 CJ 100UN -@ TVZC TORNILLO VOLCANITA ZINC 1 5 8 CJ 100UN -@
4004,REJILLA VENT 30X30 ACERO ESMALTADO BLANCO -@,REJILLA VENT 30X30 ACERO ESMALTADO BLANCO -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000219350_66554732.xml,219350,REJILLA VENT 30X30 ACERO ESMALTADO BLANCO -@ REJILLA VENT 30X30 ACERO ESMALTADO BLANCO -@
4006,BROCHA CONDECORA 4 CERDA GRIS M MADERA -@,BROCHA CONDECORA 4 CERDA GRIS M MADERA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000219595_66554732.xml,219595,BROCHA CONDECORA 3 -@ BROCHA CONDECORA 3 -@; BROCHA CONDECORA 4 CERDA GRIS M MADERA -@ BROCHA CONDECORA 4 CERDA GRIS M MADERA -@
4008,RASPADOR HELA R64HSS -@,RASPADOR HELA R64HSS -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000219712_66554732.xml,219712,CARBOLINEO GALON 5 LT MOHICAN -@ CARBOLINEO GALON 5 LT MOHICAN -@; RASPADOR HELA R64HSS -@ RASPADOR HELA R64HSS -@
4009,CONECTOR RAPIDO 1/2 CON AUTOSTOP GARDTECH -@,CONECTOR RAPIDO 1/2 CON AUTOSTOP GARDTECH -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000219734_66554732.xml,219734,CONECTOR RAPIDO 1/2 CON AUTOSTOP GARDTECH -@ CONECTOR RAPIDO 1/2 CON AUTOSTOP GARDTECH -@; CONEX HI MANGUERA 1 NB1016 -@ CONEX HI MANGUERA 1 NB1016 -@
4010,CONEX HI MANGUERA 1 NB1016 -@,CONEX HI MANGUERA 1 NB1016 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000219734_66554732.xml,219734,CONECTOR RAPIDO 1/2 CON AUTOSTOP GARDTECH -@ CONECTOR RAPIDO 1/2 CON AUTOSTOP GARDTECH -@; CONEX HI MANGUERA 1 NB1016 -@ CONEX HI MANGUERA 1 NB1016 -@
4012,AQ-COPLA UNION CANAL AQUAPLUV 125MM TIGRE -@,AQ-COPLA UNION CANAL AQUAPLUV 125MM TIGRE -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000220000_66554732.xml,220000,AQ-CANALETA X 4MT AQUAPLUV TIGRE -@ AQ-CANALETA X 4MT AQUAPLUV TIGRE -@; AQ-COPLA UNION CANAL AQUAPLUV 125MM TIGRE -@ AQ-COPLA UNION CANAL AQUAPLUV 125MM TIGRE -@; AQ-TEE BAJADA AQUAPLUV TIGRE -@ AQ-TEE BAJADA AQUAPLUV TIGRE -@; AQ-SOPORTE CANAL AQUAPLUV TIGRE -@ AQ-SOPORTE CANAL AQUAPLUV TIGRE -@; AQ-TAPA DERECHA AQUAPLUV TIGRE -@ AQ-TAPA DERECHA AQUAPLUV TIGRE -@; AQ-TAPA IZQUIERDA AQUAPLUV TIGR
4022,AMPOLLETA LED 15W 3000K R-E27 MEGABRIGHT 16857 -@,AMPOLLETA LED 15W 3000K R-E27 MEGABRIGHT 16857 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000220039_66554732.xml,220039,AMPOLLETA LED 15W 3000K R-E27 MEGABRIGHT 16857 -@ AMPOLLETA LED 15W 3000K R-E27 MEGABRIGHT 16857 -@
4024,PL-UNION DOBLE 1 PLANSA -@,PL-UNION DOBLE 1 PLANSA -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000220155_66554732.xml,220155,ABRAZADERA MANGUERA 1 PULG 19MM A 38MM AB-12 -@ ABRAZADERA MANGUERA 1 PULG 19MM A 38MM AB-12 -@; PL-UNION DOBLE 1 PLANSA -@ PL-UNION DOBLE 1 PLANSA -@
4027,KO-COPLA SO-SO 1 1 4 -@,KO-COPLA SO-SO 1 1 4 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000220224_66554732.xml,220224,KO-COPLA SO-SO 1 1 4 -@ KO-COPLA SO-SO 1 1 4 -@; K34-COPLA SO-SO 3 4 -@ K34-COPLA SO-SO 3 4 -@; KO-TAPAGORRO SO 1 1 4 -@ KO-TAPAGORRO SO 1 1 4 -@; K34-TAPAGORRO SO 3 4 -@ K34-TAPAGORRO SO 3 4 -@; SOLDADURA ESTANO NACOBRE 50 50 CARRETE -@ SOLDADURA ESTANO NACOBRE 50 50 CARRETE -@; PASTA SOLDAR 100 GR -@ PASTA SOLDAR 100 GR -@
4028,K34-COPLA SO-SO 3 4 -@,K34-COPLA SO-SO 3 4 -@,DORIS IVONNE CASTILLO KANTER,Ferretería,COMPRAS,DTE_033_000000220224_66554732.xml,220224,KO-COPLA SO-SO 1 1 4 -@ KO-COPLA SO-SO 1 1 4 -@; K34-COPLA SO-SO 3 4 -@ K34-COPLA SO-SO 3 4 -@; KO-TAPAGORRO SO 1 1 4 -@ KO-TAPAGORRO SO 1 1 4 -@; K34-TAPAGORRO SO 3 4 -@ K34-TAPAGORRO SO 3 4 -@; SOLDADURA ESTANO NACOBRE 50 50 CARRETE -@ SOLDADURA ESTANO NACOBRE 50 50 CARRETE -@; PASTA SOLDAR 100 GR -@ PASTA SOLDAR 100 GR -@
