rows,reason,prediction,prediction_name,direction,normalized_item,example_item,example_description,example_provider,mean_top1
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,manzana roja frutalan malla 1 kg,MANZANA ROJA FRUTALAN MALLA 1 KG,,COMERCIAL AMAR HERMANOS Y COMPANIA LIMITADA,0.2574
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,memb reg carb ms210 250,MEMB REG CARB MS210 250,MEMB REG CARB MS210 250,LIDIA ANGELICA SANHUEZA FUENTES,0.5842
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,midea microondas 20 lts mmp 20ncj9,MIDEA -MICROONDAS 20 LTS. MMP-20NCJ9,,COMERCIAL SOCOEPA SOCIEDAD ANONIMA,0.3954
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,minas 0 5 hb ppl572hb pilot ime111,MINAS 0 5 HB PPL572HB PILOT IME111,MINAS 0 5 HB PPL572HB PILOT IME111,KARIM KLETT DIEZ,0.5904
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,mobilube hd plus 80w90 galon,MOBILUBE HD PLUS 80W90 GALON,,GUSTAVO ALONSO VALENZUELA CORNEJO,0.352
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,moldura pino gp20 guard13x68x3,MOLDURA PINO GP20 GUARD13X68X3,,SODIMAC S.A.,0.276
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,montecarlo m blanco t xl,Montecarlo M Blanco T XL,,Comercial Mundo Transfer Ltda,0.2327
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,mt18 martillo carpintero m fibra 16oz wokin,MT18-MARTILLO CARPINTERO M FIBRA 16OZ WOKIN -@,MT18-MARTILLO CARPINTERO M FIBRA 16OZ WOKIN -@,DORIS IVONNE CASTILLO KANTER,0.3086
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,mt36 martillo profesional mango mad 16oz truper 16654,MT36-MARTILLO PROFESIONAL MANGO MAD 16OZ TRUPER 16654 -@,MT36-MARTILLO PROFESIONAL MANGO MAD 16OZ TRUPER 16654 -@,DORIS IVONNE CASTILLO KANTER,0.3976
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,n1wz 2613300 da juego cubrealfombras c automatica,N1WZ-2613300-DA JUEGO CUBREALFOMBRAS C.AUTOMATICA,N1WZ-2613300-DA JUEGO CUBREALFOMBRAS C.AUTOMATICA,DIFOR CHILE S.A.,0.5521
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,neu yokohama 265 60 r18 g015 110h th,NEU-YOKOHAMA-265/60 R18 G015 110H TH,NEU-YOKOHAMA-265/60 R18 G015 110H TH,AUTOMOTRIZ SALFA SUR LIMITADA,0.2734
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,neum 420 85r24 armour r 1w,NEUM.420/85R24 ARMOUR R-1W -____,____,FEROSOR AGRICOLA S.A.,0.5623
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,nova 14m x2,NOVA 14M X2,UN 0000,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.2649
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,o109 tn420 toner brother tn 420,O109-TN420 TONER BROTHER TN-420,,IMPORTADORA Y EXPORTADORA LASER IMAGING CHILE SPA,0.4866
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,olla aluminiotorroja n20,OLLA ALUMINIOTORROJA N°20,,MIRTHA LEONOR CASTILLO KANTER,0.387
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,pack bsgra l88 3 5x3 5 3uds,PACK BSGRA L88 3.5X3.5 3UDS.,,SODIMAC S.A.,0.3044
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,perforador metalico 20 hj 0920005 hand dev111,PERFORADOR METALICO 20 HJ 0920005 HAND DEV111,PERFORADOR METALICO 20 HJ 0920005 HAND DEV111,KARIM KLETT DIEZ,0.3775
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,pila aa blister x 2 duracell,PILA AA BLISTER X 2 DURACELL -@,PILA AA BLISTER X 2 DURACELL -@,DORIS IVONNE CASTILLO KANTER,0.1717
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,placa 0 puesto c soporte blco aris 0600pa0579,PLACA 0 PUESTO C/SOPORTE BLCO ARIS 0600PA0579,,ELECTROCOM S.A.,0.2314
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,plato 18 v,PLATO 18 V,UN 0000,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.3788
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,poleron victoria panama jack vpo 451 dama azul l,POLERON VICTORIA PANAMA JACK VPO 451 DAMA AZUL L,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,0.3132
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,pomel 1 2 x 80 mm,POMEL 1/2 x 80 mm,POMEL 1/2 x 80 mm,Acenor Aceros Del Norte S.A.,0.1781
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,pomel c golilla 1,"POMEL C/GOLILLA 1""","POMEL C/GOLILLA 1""",COMERCIAL HARCHA SPA,0.2075
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,porta clips metal 0606002 hand dev111,PORTA CLIPS METAL 0606002 HAND DEV111,PORTA CLIPS METAL 0606002 HAND DEV111,KARIM KLETT DIEZ,0.2909
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,portamina 0 5 tecnico h325b pilot ime111,PORTAMINA 0 5 TECNICO H325B PILOT IME111,PORTAMINA 0 5 TECNICO H325B PILOT IME111,KARIM KLETT DIEZ,0.3351
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,presupuesto n 2310 2025,PRESUPUESTO N° 2310/2025,"SUMINISTRO Y MONTAJE ALUMBRADO TERNERERA, FUNDO YUTRECO",ROBERTO RENÉ RODRIGUEZ ARANCIBIA MONTAJES ELECTRICOS E INDUSTRIALES.,0.2783
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,presupuesto n 2311 2025,PRESUPUESTO N° 2311/2025,"SUMINISTRO Y MONTAJE SALA DE LAVADO, CONTAINER HABITACION FUNDO YUTRECO",ROBERTO RENÉ RODRIGUEZ ARANCIBIA MONTAJES ELECTRICOS E INDUSTRIALES.,0.3757
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,presupuesto n2318 2025,PRESUPUESTO N°2318/2025,"SUMINISTRO Y MONTAJE ALUMBRADO Y ENCHUFE OFICINA Y BODEGA TERNERERA, FUNDO YUTRECO",ROBERTO RENÉ RODRIGUEZ ARANCIBIA MONTAJES ELECTRICOS E INDUSTRIALES.,0.2671
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,protector auditivo l 340 p casco 29db,PROTECTOR AUDITIVO L-340 P/CASCO 29DB,,COMERCIALIZADORA DE ART DE PROTECCION Y SEGURIDAD INDUSTRIAL MANQUEHUE LIMITADA,0.4323
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,quema vega 1 maiten,QUEMA VEGA 1 - MAITEN,,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,0.1271
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,r6 245 kit conector ranger,R6-245 KIT CONECTOR RANGER,R6-245 KIT CONECTOR RANGER,DIFOR CHILE S.A.,0.3845
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,regleta de conexion mgc 8 perf 6mm2 verde bccad008v,REGLETA DE CONEXION MGC 8 PERF. 6MM2 VERDE BCCAD008V,,ELECTROCOM S.A.,0.2511
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,rep 4x4,Rep.4x4,Rev. tecnica Desconectar alarma,SERVIMEC SPA,0.2173
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,reparacion neumatico r14,REPARACIÓN NEUMÁTICO R14,CARRO ARRASTRE,VULCANIZACIÓN NONTUELÁ SPA,0.2703
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,ripio lavado,RIPIO LAVADO,T.30-10 MONTO 139.825,ARIDOS VICAT SUR SPA,0.1667
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,roba corriente 150a,ROBA CORRIENTE 150A,120855,SOC. COMERC. DE REPUESTOS S.P.A.,0.2408
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,roll cro pro,ROLL CRO PRO,UN 0003,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.2444
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,roller g 1 0 7 verde blg17g pilot ime111,ROLLER G-1 0 7 VERDE BLG17G PILOT IME111,ROLLER G-1 0 7 VERDE BLG17G PILOT IME111,KARIM KLETT DIEZ,0.4577
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,sam mt 24 1920x1080 fhd 144hz hdmix2,SAM MT 24? 1920X1080 (FHD) 144HZ HDMIX2/,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,0.2624
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 103,SEGUN OT 103,,MULTIMOTOS OSORNO SPA,0.2209
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 104,SEGUN OT 104,,MULTIMOTOS OSORNO SPA,0.2638
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 106,SEGUN OT 106,,MULTIMOTOS OSORNO SPA,0.2472
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 107,SEGUN OT 107,,MULTIMOTOS OSORNO SPA,0.2529
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 108,SEGUN OT 108,,MULTIMOTOS OSORNO SPA,0.2408
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 173,SEGUN OT 173,,MULTIMOTOS OSORNO SPA,0.3006
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 174,SEGUN OT 174,,MULTIMOTOS OSORNO SPA,0.2938
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 175,SEGUN OT 175,,MULTIMOTOS OSORNO SPA,0.2721
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 181,SEGUN OT 181,,MULTIMOTOS OSORNO SPA,0.2867
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 227,SEGUN OT 227,,MULTIMOTOS OSORNO SPA,0.3301
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 228,SEGUN OT 228,,MULTIMOTOS OSORNO SPA,0.2531
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 237,SEGUN OT 237,,MULTIMOTOS OSORNO SPA,0.2788
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 238,SEGUN OT 238,,MULTIMOTOS OSORNO SPA,0.2242
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 239,SEGUN OT 239,,MULTIMOTOS OSORNO SPA,0.2945
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 240,SEGUN OT 240,,MULTIMOTOS OSORNO SPA,0.2029
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 241,SEGUN OT 241,,MULTIMOTOS OSORNO SPA,0.2907
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 305,SEGUN OT 305,,MULTIMOTOS OSORNO SPA,0.2849
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 365,SEGUN OT 365,TRX 520 YUTRECO,MULTIMOTOS OSORNO SPA,0.2463
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 462,SEGUN OT 462,MNATENCON TRX 520,MULTIMOTOS OSORNO SPA,0.2636
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 472,SEGUN OT 472,MANTENCION TRX 420 2,MULTIMOTOS OSORNO SPA,0.3045
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,segun ot 82,SEGUN OT 82,,MULTIMOTOS OSORNO SPA,0.3746
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,separador ceramica 3mm 200pcs tmk19205,SEPARADOR CERAMICA 3MM 200PCS TMK19205 -@,SEPARADOR CERAMICA 3MM 200PCS TMK19205 -@,DORIS IVONNE CASTILLO KANTER,0.3226
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,servicio tecnico,SERVICIO TÉCNICO,"MEJORAS EN INSTALACIÓN DE SISTEMA DE BOMBEO SUMERGIBLE 5,5HP/380V, SEGÚN DETALLE EN PRESUPUESTO N° 36358. SONDAJE N° 2759 UBICACIÓN: FUNDO YUTRECO, SECTOR MULPULMO - OSORNO. SE ADJUNTA INF. TÉCNICO N° 28266 - 28267",SONDAJES PERFOMAQ SA,0.1909
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,setcubie 18u,SETCUBIE 18U,UN 0000,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.1471
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,sprite 2 5l,SPRITE 2.5L,UN 0000,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.2138
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,ss01 oc102 despacho,SS01-OC102 DESPACHO,,IMPORTADORA Y EXPORTADORA LASER IMAGING CHILE SPA,0.1752
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl aceite cadena biodegradable 1lt,STIHL ACEITE CADENA BIODEGRADABLE 1LT,STIHL ACEITE CADENA BIODEGRADABLE 1LT,COMERCIAL COPIAPO LTDA,0.4885
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl aceite mezcla stihl 1lts,STIHL ACEITE MEZCLA STIHL 1LTS,STIHL ACEITE MEZCLA STIHL 1LTS,COMERCIAL COPIAPO LTDA,0.3123
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl bujia ngk bpmr7a,STIHL BUJIA NGK BPMR7A,STIHL BUJIA NGK BPMR7A,INVERSIONES DEL RANCO LIMITADA,0.2887
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl cadena 325 1 6 rsuper,STIHL CADENA 325 1 6 RSUPER,STIHL CADENA 325 1 6 RSUPER,COMERCIAL COPIAPO LTDA,0.6522
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl cuchillo 2 puntas fs 160 220,STIHL CUCHILLO 2 PUNTAS FS 160 220,STIHL CUCHILLO 2 PUNTAS FS 160 220,INVERSIONES DEL RANCO SPA,0.3064
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl cuchillo 3 ptas fs85 120 250,STIHL CUCHILLO 3 PTAS FS85-120-250,STIHL CUCHILLO 3 PTAS FS85-120-250,COMERCIAL COPIAPO LTDA,0.4027
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl eje cardan fs 85 120 250 ka 85r,STIHL EJE CARDAN FS-85 120 250 KA-85R,STIHL EJE CARDAN FS-85 120 250 KA-85R,LIDIA ANGELICA SANHUEZA FUENTES,0.6373
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl nylon para cabezales 2 7mm 15mts,STIHL NYLON PARA CABEZALES 2 7MM 15MTS,STIHL NYLON PARA CABEZALES 2 7MM 15MTS,COMERCIAL COPIAPO LTDA,0.4263
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl plato prot cabezal fs86 44,STIHL PLATO PROT CABEZAL FS86-44,STIHL PLATO PROT CABEZAL FS86-44,COMERCIAL COPIAPO LTDA,0.5643
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl plato protec tuerca caja reductora fs 55 85,STIHL PLATO PROTEC TUERCA CAJA REDUCTORA FS 55 85,STIHL PLATO PROTEC TUERCA CAJA REDUCTORA FS 55 85,LIDIA ANGELICA SANHUEZA FUENTES,0.6965
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl plato protector cabezal fs 55 85 120 250,STIHL PLATO PROTECTOR CABEZAL FS 55-85-120-250,STIHL PLATO PROTECTOR CABEZAL FS 55-85-120-250,LIDIA ANGELICA SANHUEZA FUENTES,0.524
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl tubo de grasa desmalezadora,STIHL TUBO DE GRASA DESMALEZADORA,STIHL TUBO DE GRASA DESMALEZADORA,COMERCIAL COPIAPO LTDA,0.2059
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl tuerca caja reductora fs55 85 120 250,STIHL TUERCA CAJA REDUCTORA FS55 85 120 250,STIHL TUERCA CAJA REDUCTORA FS55 85 120 250,LIDIA ANGELICA SANHUEZA FUENTES,0.3962
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl u motriz ms 260 0 325 374068934 con un 6 0 descuento,STIHL U MOTRIZ MS 260 0 325 374068934 CON UN 6 0 DESCUENTO,STIHL U MOTRIZ MS 260 0 325 374068934,INVERSIONES DEL RANCO LIMITADA,0.5641
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,stihl vastago 25 4 mm fs 120 250,STIHL VASTAGO 25 4 MM FS 120 - 250,STIHL VASTAGO 25 4 MM FS 120 - 250,LIDIA ANGELICA SANHUEZA FUENTES,0.4582
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,t3 unidades formadoras colonias,T3 UNIDADES FORMADORAS COLONIAS,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,0.2405
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tapon compresion 63mm poelsan gs,Tapón Compresión 63mm Poelsan GS,,PUELCHE LOS RIOS SOCIEDAD POR ACCIONES,0.2844
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tee compresion hi 63mm gs pimtas,Tee Compresión HI 63mm GS Pimtas,,PUELCHE LOS RIOS SOCIEDAD POR ACCIONES,0.2344
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,terminal compresion he 63mm gs,Terminal Compresión HE 63mm GS,,SERVICIOS PUELCHE SPA,0.2397
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,ti18 pala redonda asa plast c mango truper 17160,TI18 -PALA REDONDA ASA PLAST C MANGO TRUPER 17160 -@,TI18 -PALA REDONDA ASA PLAST C MANGO TRUPER 17160 -@,DORIS IVONNE CASTILLO KANTER,0.3093
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tirafondo 1 2 x 2,TIRAFONDO 1 2 X 2 -@,TIRAFONDO 1 2 X 2 -@,DORIS IVONNE CASTILLO KANTER,0.2591
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tirafondo 1 2 x 3 1 2,TIRAFONDO 1 2 X 3 1 2 -@,TIRAFONDO 1 2 X 3 1 2 -@,DORIS IVONNE CASTILLO KANTER,0.2147
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tirafondo 1 2 x 5,TIRAFONDO 1 2 X 5 -@,TIRAFONDO 1 2 X 5 -@,DORIS IVONNE CASTILLO KANTER,0.2436
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tirafondo 1 4 x 2,TIRAFONDO 1 4 X 2 -@,TIRAFONDO 1 4 X 2 -@,DORIS IVONNE CASTILLO KANTER,0.2493
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tirafondo 3 8 x 3 1 2,TIRAFONDO 3 8 X 3 1/2 -@,TIRAFONDO 3 8 X 3 1/2 -@,DORIS IVONNE CASTILLO KANTER,0.1797
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tlent broca tornillo lenteja 1 1 2 x 100 unid,TLENT-BROCA TORNILLO LENTEJA 1.1/ 2 X 100 UNID. -@,TLENT-BROCA TORNILLO LENTEJA 1.1/ 2 X 100 UNID. -@,DORIS IVONNE CASTILLO KANTER,0.232
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tlent broca tornillo lenteja 1p x 100 unid,TLENT-BROCA TORNILLO LENTEJA 1P X 100 UNID. -@,TLENT-BROCA TORNILLO LENTEJA 1P X 100 UNID. -@,DORIS IVONNE CASTILLO KANTER,0.2582
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,toma cte doble 10 16a aris pro compac emb blco 0200ap0557,TOMA CTE.DOBLE 10/16A ARIS PRO COMPAC.EMB.BLCO. 0200AP0557,,ELECTROCOM S.A.,0.2673
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,toner original tn860xl marca brother,TONER ORIGINAL TN860XL MARCA BROTHER,TONER ORIGINAL TN860XL MARCA BROTHER,COMERCIAL V A M OFFICES SUPPLIES LIMITADA,0.4391
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tor ysccrs pfz 6x15 8 fco 600u,TOR.YSCCRS PFZ 6X15/8 FCO 600U,,SODIMAC S.A.,0.3632
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,torn ms360 380 460 15 m5x12,TORN MS360-380-460 15 M5X12,TORN MS360-380-460 15 M5X12,INVERSIONES DEL RANCO SPA,0.3329
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tt18 terciado mueblista 18mm 1 20 x 2 40,TT18-TERCIADO MUEBLISTA 18MM 1.20 X 2.40 -@,TT18-TERCIADO MUEBLISTA 18MM 1.20 X 2.40 -@,DORIS IVONNE CASTILLO KANTER,0.5197
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tt3 terciado puertero rosado 3mm 1 62 x 2 20,TT3-TERCIADO PUERTERO ROSADO 3MM 1.62 X 2.20 -@,TT3-TERCIADO PUERTERO ROSADO 3MM 1.62 X 2.20 -@,DORIS IVONNE CASTILLO KANTER,0.4273
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tt9 terciado 9mm estructural azul 1 22 x 2 44,TT9-TERCIADO 9MM ESTRUCTURAL (AZUL) 1.22 X 2.44 -@,TT9-TERCIADO 9MM ESTRUCTURAL (AZUL) 1.22 X 2.44 -@,DORIS IVONNE CASTILLO KANTER,0.5269
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tuerca 360 380 460 660 fs85 m5,TUERCA 360-380-460-660 FS85 M5,TUERCA 360-380-460-660 FS85 M5,INVERSIONES DEL RANCO SPA,0.1871
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,tyveck rollo 40 m2,TYVECK ROLLO 40 M2 -@,TYVECK ROLLO 40 M2 -@,DORIS IVONNE CASTILLO KANTER,0.1854
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,union amer br 1 2 so so 1un,UNION AMER BR 1/2 SO/SO 1UN.,,SODIMAC S.A.,0.2277
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,union americana cem 63 mm,-UNION AMERICANA CEM 63 MM -@,-UNION AMERICANA CEM 63 MM -@,DORIS IVONNE CASTILLO KANTER,0.2416
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,union doble plansa 1 1 2,UNION DOBLE PLANSA 1.1 2,,SOCIEDAD COMERCIAL TUCHIE JADURI LIMITAD,0.3834
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,union llave hi 189202 1 2 x 3 4,"UNION LLAVE HI 189202 1/2 X 3/4""","UNION LLAVE HI 189202 1/2 X 3/4""",COMERCIAL HARCHA SPA,0.208
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,valvula bola compacta hi 1 1 4,VALVULA BOLA COMPACTA HI 1 1 4 -@,VALVULA BOLA COMPACTA HI 1 1 4 -@,DORIS IVONNE CASTILLO KANTER,0.1829
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,valvula bola paso 1 h full manilla roja 5004055,VALVULA BOLA PASO 1 H-FULL MANILLA ROJA 5004055 -@,VALVULA BOLA PASO 1 H-FULL MANILLA ROJA 5004055 -@,DORIS IVONNE CASTILLO KANTER,0.1514
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,vaso g 470cc,VASO G 470CC,UN 0000,ADMIN. DE SUPERMERCADOS HIPER LIMITADA,0.3296
1,low_confidence,EXP-13.1,Mantencion Maquinaria,COMPRAS,vino gato cab sauv 11 5g bot 1500cc,VINO GATO CAB SAUV 11.5G BOT 1500CC,,CENCOSUD RETAIL S.A.,0.2346
1,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,040270993,040270993,PAST. FRENO FORD RANGER 3.2 2WD DEL 12,CRUZ Y CIA. LTDA,0.4113
1,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,arreglo pata de carro,Arreglo pata de carro,del Bramadero,SANDRA PAULINA VALLADARES RIOS,0.4078
1,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,basurero automovil,BASURERO AUTOMOVIL,,EASY RETAIL S.A.,0.3261
1,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,bola de enganche motorlife 1 7 8x1,BOLA DE ENGANCHE MOTORLIFE 1 7/8X1,,EASY RETAIL S.A.,0.3087
1,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,cambio aceite caja,Cambio aceite caja,Cambio aceite motor Frenos traseros Rev. frenos delanteros Cambio aceite dif. Camioneta,SERVIMEC SPA,0.3284
1,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,cambio base valvula,cambio base valvula,+limpieza llanta tractor aro24,CARLOS IVAN MEZA HERMOSILLA,0.1078
1,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,cambio valvula ntco moto,CAMBIO VALVULA NTCO MOTO,,SERVIVUL SPA,0.6906
1,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,eje recto motor hidraulico hym500,EJE RECTO MOTOR HIDRAULICO HYM500,EJE RECTO MOTOR HIDRAULICO HYM500,GALLAGHER CHILE SPA,0.4961
1,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,embalatado patines de freno,EMBALATADO PATINES DE FRENO,,COMERCIAL E INDUSTRIAL RENE FUCHSLOCHER,0.4484
1,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,embudo 37cm motorlife,EMBUDO 37CM MOTORLIFE,120893,SOC. COMERC. DE REPUESTOS S.P.A.,0.6549
1,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,filtro aceite motor 6,%FILTRO ACEITE MOTOR (6),,SURAC,0.2882
1,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,kit reparacion motor hidraulico 500cc,KIT REPARACION MOTOR HIDRAULICO 500cc,KIT REPARACION MOTOR HIDRAULICO 500cc,GALLAGHER CHILE SPA,0.5203
1,low_confidence,EXP-13.2,Mantencion Motos,COMPRAS,lima motosierra 7 32,"LIMA MOTOSIERRA 7/32""","LIMA MOTOSIERRA 7/32""",COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,0.4586
