gold_id,category_code,leaf,source,item_text,description,provider,farm,audit_reason,verify_flag,direction,direction_evidence,raw_row_id
SA-00343,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA COLUN 4X5 X 25 KG,SEMILLA BALLICA COLUN 4X5 AGRICOTE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00344,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA COLUN 4X5 X 25 KG,SEMILLA BALLICA COLUN 4X5 AGRICOTE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00345,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA COLUN 4X5 X 25 KG,SEMILLA BALLICA COLUN 4X5 AGRICOTE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00346,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA COLUN 4X5 X 25 KG,SEMILLA BALLICA COLUN 4X5 AGRICOTE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00347,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE DES X 25 KG,SEMILLA BALLICA TAMA CTE DES,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00348,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE DES X 25 KG,SEMILLA BALLICA TAMA CTE DES,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00349,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE DES X 25 KG,SEMILLA BALLICA TAMA CTE DES,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00350,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE DES X 25 KG,SEMILLA BALLICA TAMA CTE DES,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00351,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE DES X 25 KG,SEMILLA BALLICA TAMA CTE DES,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00352,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA ARRAY NEA2 AGR X 25 KG,SEMILLA BALLICA ARRAY NEA2 AGR X 25 KG,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00353,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE X 25 KG,SEMILLA BALLICA TAMA CTE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00354,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE X 25 KG,SEMILLA BALLICA TAMA CTE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00355,EXP-8.1,Pradera Perenne,silver_audit,SEMILLA BALLICA TAMA CTE X 25 KG,SEMILLA BALLICA TAMA CTE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[high/keyword-audit] item matches EXP-8.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00356,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00357,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00358,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00359,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00360,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00361,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00362,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00363,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00364,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00365,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00366,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00367,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00368,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00369,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00370,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00371,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00372,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00373,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00374,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00375,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00376,EXP-6.3,Cal,silver_audit,CAL SUR IANSA A GRANEL,,IANSAGRO S.A.,,[high/keyword-audit] item matches EXP-6.3 signature,,COMPRAS,raw_exact_model_fields,
SA-00377,EXP-12.1,Analisis Suelo y forraje,silver_audit,ANALISIS COMPLETO TEJIDO VEGETAL,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-12.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00378,EXP-8.4,Otros Cultivos,silver_audit,RAPS TORDON 21K -,BRAMADERO,PRESTACIONES DE SERVICIOS AGRICOLAS EL SIERVO LIMITADA,,[high/keyword-audit] item matches EXP-8.4 signature,,COMPRAS,raw_exact_model_fields,
SA-00379,EXP-9.2,Otros Gastos Riego,silver_audit,DESCARGA DE MAXIS,,AGRÍCOLA J-S-E LIMITADA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00380,EXP-9.2,Otros Gastos Riego,silver_audit,.,"Servicios revision tableros electricos, reparaciones, puestas en marcha, mantencion bombas fertiriego, repuestos k-line fundo maiten,yutreco y raices",COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-9.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00381,EXP-9.2,Otros Gastos Riego,silver_audit,.,"Servicio electricos, regulacion frecuencia vdf,cambio rele y reloj horario fertiriego fundo yutreco",COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-9.1 signature,,COMPRAS,raw_exact_model_fields,
SA-00382,EXP-9.2,Otros Gastos Riego,silver_audit,mantencion,servicio de matencion de riego K LINE / IRRIPOD mas materiales,HYK MANTENIMIENTO MAKINARÍA AGRÍCOLA SPA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00383,EXP-9.2,Otros Gastos Riego,silver_audit,servicio,servicio de mantencion de riego mas materiales,HYK MANTENIMIENTO MAKINARÍA AGRÍCOLA SPA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00384,EXP-9.2,Otros Gastos Riego,silver_audit,mantencion idrante riego,,HYK MANTENIMIENTO MAKINARÍA AGRÍCOLA SPA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00385,EXP-9.2,Otros Gastos Riego,silver_audit,servicio,mantencion de riego irripod mas materiales,HYK MANTENIMIENTO MAKINARÍA AGRÍCOLA SPA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00386,EXP-9.2,Otros Gastos Riego,silver_audit,servicio,reparaciones lineas de riego,HYK MANTENIMIENTO MAKINARÍA AGRÍCOLA SPA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00387,EXP-9.2,Otros Gastos Riego,silver_audit,Replanteo Vertices Riego Proy. Yutreco,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00388,EXP-9.2,Otros Gastos Riego,silver_audit,K-L ASPERSOR NELSON R2000 RED - RED,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00389,EXP-9.2,Otros Gastos Riego,silver_audit,Mantención motor del,riego,SANDRA PAULINA VALLADARES RIOS,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00390,EXP-9.2,Otros Gastos Riego,silver_audit,ASPERSOR PLASTICO C/ESTACA METALICA X3APB (116008) ED,,COMERCIAL CLIMENT SPA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00391,EXP-9.2,Otros Gastos Riego,silver_audit,ASPERSOR METALICO 1 2 - EDR 116022 -@,ASPERSOR METALICO 1 2 - EDR 116022 -@,DORIS IVONNE CASTILLO KANTER,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00392,EXP-9.2,Otros Gastos Riego,silver_audit,K-L ASPERSOR NELSON R2000 RED - RED,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00393,EXP-9.2,Otros Gastos Riego,silver_audit,K-L ASPERSOR NELSON R2000 RED - RED,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00394,EXP-9.2,Otros Gastos Riego,silver_audit,K-L ASPERSOR NELSON R2000 RED - RED,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00395,EXP-9.2,Otros Gastos Riego,silver_audit,K-L ASPERSOR NELSON R2000 RED - RED,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00396,EXP-9.2,Otros Gastos Riego,silver_audit,K-L ASPERSOR NELSON R2000 RED - RED,,COOPERATIVA AGRICOLA Y DE SERVICIOS LTDA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00397,EXP-9.2,Otros Gastos Riego,silver_audit,ASPERSOR DE IMPACTO PLASTICO NB2101 -@,ASPERSOR DE IMPACTO PLASTICO NB2101 -@,DORIS IVONNE CASTILLO KANTER,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00398,EXP-9.2,Otros Gastos Riego,silver_audit,R.N.PIBOTE RIEGO R 24,,VULCANIZACIÓN NONTUELÁ SPA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00399,EXP-15.5,Servicios Agricolas,manual_taxonomy_resolution,RIEGO PURINES EN PRADERAS,39 carradas de purines de 11.000 lts c/u 429.000 lts,SERVICIOS AGRICOLAS CORPAL SPA,,Purine application is explicitly an agricultural service in the client taxonomy; two folder rows independently agree.,,COMPRAS,raw_exact_model_fields,
SA-00401,EXP-9.2,Otros Gastos Riego,silver_audit,Compra materiales,De riego,INDUSTRIAL RIEGO SPA,,[high/keyword-audit] item matches EXP-9.2 signature,,COMPRAS,raw_exact_model_fields,
SA-00402,EXP-6.2,Nitrogeno,file_audit,SMARTBLUE X,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,,COMPRAS,taxonomy_income_vs_expense_family,
SA-00403,EXP-6.2,Nitrogeno,file_audit,SMARTBLUE X 25 KG,SMARTBLUE X 25 KG,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,,COMPRAS,taxonomy_income_vs_expense_family,
SA-00404,EXP-6.1,Fosforo,file_audit,TREFOS PLUS MAXI PF YARA (SF3)-FERTILIZANTES(B)-ME,,COMPAA AGROPECUARIA COPEVAL S.A.,,[folder-audit] client filed under this category; item consistent with client description,,COMPRAS,taxonomy_income_vs_expense_family,
SA-00409,EXP-2.6,Otros Gastos Salud Animal,file_audit,VENDAS COADHESIVASMOO WARP,VENDAS COADHESIVASMOO WARP,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,,COMPRAS,taxonomy_income_vs_expense_family,
SA-00410,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_family_resolution,TRAJE DESECHABLE TYVEK DUPONT M,TRAJE DESECHABLE TYVEK DUPONT M,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Tyvek size variants follow the row-level client product family label for work clothing/EPP.,,COMPRAS,taxonomy_income_vs_expense_family,
SA-00411,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_family_resolution,TRAJE DESECHABLE TYVEK DUPONT L,TRAJE DESECHABLE TYVEK DUPONT L,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Tyvek size variants follow the row-level client product family label for work clothing/EPP.,,COMPRAS,taxonomy_income_vs_expense_family,
SA-00412,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_family_resolution,TRAJE DESECHABLE TYVEK DUPONT XXL,TRAJE DESECHABLE TYVEK DUPONT XXL,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Tyvek size variants follow the row-level client product family label for work clothing/EPP.,,COMPRAS,taxonomy_income_vs_expense_family,
SA-00413,EXP-14.2,Mantencion Cercos,client_product_family_resolution,ALAMBRE PUAS MOTTO 500 MTR.,ALAMBRE PUAS MOTTO 500 MTR.,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Client product rule for the same MOTTO barbed-wire family overrides the unrelated invoice folder.,,COMPRAS,taxonomy_income_vs_expense_family,
SA-00416,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_family_resolution,GUANTE LARGO NITRILO XL SHOOF 204630,GUANTE LARGO NITRILO XL MARCA SHOOF,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,Row-level client product labels override category-folder placement; Shoof nitrile gloves are EPP.,,COMPRAS,raw_exact_model_fields,
SA-00417,EXP-16.2,Otros Gastos Campo,client_product_family_resolution,DESODORANTE PINOS - CEREZA,DESODORANTE PINOS - CEREZA,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Client product family places PINOS deodorizer variants under other operational expenses, not animal health.",,COMPRAS,raw_exact_model_fields,
SA-00418,EXP-2.6,Otros Gastos Salud Animal,file_audit,HISTOCREM 450 GR.,HISTOCREM 450 GR.,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,,COMPRAS,raw_exact_model_fields,
SA-00420,EXP-2.1,Terapias Secado,file_audit,FATROXIMIN X 12 JER,,COOPERATIVA AGRÍCOLA Y LECHERA DE LA UNIÓN LTDA,,[folder-audit] client filed under this category; item consistent with client description,,COMPRAS,taxonomy_income_vs_expense_family,
SA-00421,EXP-2.1,Terapias Secado,file_audit,UBRISEC X 48 JER,UBRISEC X 48 JER,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,,COMPRAS,taxonomy_income_vs_expense_family,
SA-00422,EXP-2.5,Otros Medicamentos,client_product_family_resolution,PENCIVET X CAJA -____,____,FEROSOR AGRICOLA S.A.,,Exact client PENCIVET product examples override the mastitis-folder placement.,,COMPRAS,raw_exact_model_fields,
SA-00423,EXP-2.4,Sales Minerales,client_product_family_resolution,DIGESTIVO BILIFAR 120 GRS. -____,____,FEROSOR AGRICOLA S.A.,,Exact client BILIFAR product examples override the mastitis-folder placement.,,COMPRAS,raw_exact_model_fields,
SA-00424,EXP-2.2,Medicamentos Mastitis,file_audit,MASTIPLAN X 20 JERINGAS -____,____,FEROSOR AGRICOLA S.A.,,[folder-audit] client filed under this category; item consistent with client description,,COMPRAS,raw_exact_model_fields,
SA-00427,EXP-16.1,Ropa y Herramientas de Trabajo,client_product_family_resolution,GUANTES SHOOF LARGO (L) NITRI.AZUL CAJA 100 UN -____,____,FEROSOR AGRICOLA S.A.,,Row-level client Shoof glove family labels override the mastitis-folder placement.,,COMPRAS,raw_exact_model_fields,
SA-00428,EXP-2.5,Otros Medicamentos,file_audit,MAGNEKAL 100 CC -____,____,FEROSOR AGRICOLA S.A.,,[folder-audit] client filed under this category; item consistent with client description | [sweep2 relabel EXP-2.2->EXP-2.5] MAGNEKAL client rule RG-00014/259=2.5,,COMPRAS,raw_exact_model_fields,
SA-00432,EXP-2.6,Otros Gastos Salud Animal,client_product_family_resolution,AGUJAS DESECHABLES # 18 X 1 1/2!,AGUJA DESECHABLE DE CALIBRE 18G POR 1 1/2 PULGADAS DE LARGO,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Client row-level needle rules classify disposable needles as animal-health supplies, not medicine.",,COMPRAS,taxonomy_income_vs_expense_family,
SA-00433,EXP-2.6,Otros Gastos Salud Animal,client_product_family_resolution,JERINGA DESECHABLE 20CC-C/AGUJA(L.L.),JERINGA DESECHABLE 20 CC CON AGUJA,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Client row-level syringe rules classify disposable syringes as animal-health supplies, not medicine.",,COMPRAS,taxonomy_income_vs_expense_family,
SA-00434,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,BOTA BEKINA STEPLITEX SOLIDGRIP N 37,BOTA BEKINA STEPLITEX SOLIDGRIP N 37,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description | [sweep2 relabel EXP-2.5->EXP-16.1] boots(PPE) not medicine,,COMPRAS,taxonomy_income_vs_expense_family,
SA-00435,EXP-16.1,Ropa y Herramientas de Trabajo,file_audit,BOTA BEKINA STEPLITEX SOLIDGRIP N 38,BOTA BEKINA STEPLITEX SOLIDGRIP N 38,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description | [sweep2 relabel EXP-2.5->EXP-16.1] boots(PPE) not medicine,,COMPRAS,taxonomy_income_vs_expense_family,
SA-00436,EXP-2.5,Otros Medicamentos,file_audit,YODOCAP X 1 L,YODOCAP X 1 L,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description,,COMPRAS,raw_exact_model_fields,
SA-00437,EXP-16.2,Otros Gastos Campo,file_audit,TERMOMETRO PARA LECHE,TERMOMETRO PARA LECHE,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description [Relabeled to EXP-16.2 per authoritative client_product_rule (newest Productos tab).],,COMPRAS,raw_exact_model_fields,
SA-00438,EXP-16.2,Otros Gastos Campo,file_audit,JARRA MEDIDORA 500 ML (SHOOF),JARRA MEDIDORA 500 ML,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,[folder-audit] client filed under this category; item consistent with client description [Relabeled to EXP-16.2 per authoritative client_product_rule (newest Productos tab).],,COMPRAS,raw_exact_model_fields,
SA-00439,EXP-2.6,Otros Gastos Salud Animal,client_product_family_resolution,AGUJA DESECHABLE 16 X 1/2,AGUJA DESECHABLE DE CALIBRE 16G POR 1/2 PULGADA DE LARGO,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Client row-level needle rules classify disposable needles as animal-health supplies, not medicine.",,COMPRAS,taxonomy_income_vs_expense_family,
SA-00440,EXP-2.6,Otros Gastos Salud Animal,client_product_family_resolution,JERINGA DESECHABLE 10CC C/AGUJA (L.L.),JERINGA DESECHABLE 10 CC CON AGUJA,COOPERATIVA AGRICOLA Y LECHERA DE LA UNION LTDA.,,"Client row-level syringe rules classify disposable syringes as animal-health supplies, not medicine.",,COMPRAS,taxonomy_income_vs_expense_family,
SA-00441,EXP-2.3,Vacunas,file_audit,VACUNA CLOSTRIBAC 8 GOLD X 50 DS,,COOPERATIVA AGRICOLA LECHERA STGO.,,[folder-audit] client filed under this category; item consistent with client description,,COMPRAS,taxonomy_income_vs_expense_family,
SA-00442,EXP-2.3,Vacunas,file_audit,VACUNA CATTLEMASTER GOLD X 25 DS.,,COOPERATIVA AGRICOLA LECHERA STGO.,,[folder-audit] client filed under this category; item consistent with client description,,COMPRAS,taxonomy_income_vs_expense_family,
