direction,source_file,source_path,folio,line_number,provider_rut,provider,item_text,description,quantity,unit,unit_price,amount,discount_pct,discount_amount,normalized_text,zero_reason,audit_verdict,audit_rationale
COMPRAS,DTE_033_000000608452_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608452_969183005.xml,608452,7,96918300-5,DIFOR CHILE S.A.,--------------------------Valores Netos con Descto. Incluido--------------------,A@--------------------------Valores Netos con Descto. Incluido--------------------,,,,0,,,valores netos con descto incluido a valores netos con descto incluido,amount_zero,EXCLUDE_JUNK,printed_totals_header
COMPRAS,DTE_033_000000608452_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608452_969183005.xml,608452,8,96918300-5,DIFOR CHILE S.A.,MO elec Mec Repuestos Accesorios Servicios Lubricacion,AUTO2@MO elec Mec Repuestos Accesorios Servicios Lubricacion,,,,0,,,mo elec mec repuestos accesorios servicios lubricacion auto2 mo elec mec repuestos accesorios servicios lubricacion,amount_zero,EXCLUDE_JUNK,printed_service_columns
COMPRAS,DTE_033_000000608452_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608452_969183005.xml,608452,9,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,2@--------------------------------------------------------------------------------,,,,0,,,2,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000608452_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608452_969183005.xml,608452,10,96918300-5,DIFOR CHILE S.A.,169847 203764 11181 2587 74505,2@169847 203764 11181 2587 74505,,,,0,,,169847 203764 11181 2587 74505 2 169847 203764 11181 2587 74505,amount_zero,EXCLUDE_JUNK,printed_numeric_summary
COMPRAS,DTE_033_000000608452_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608452_969183005.xml,608452,11,96918300-5,DIFOR CHILE S.A.,VIM : undefined,2@VIM : undefined,,,,0,,,vim undefined 2 vim undefined,amount_zero,EXCLUDE_JUNK,broken_template_field
COMPRAS,DTE_033_000000608452_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608452_969183005.xml,608452,12,96918300-5,DIFOR CHILE S.A.,Taller Ford Osorno.,2@Taller Ford Osorno.,,,,0,,,taller ford osorno 2 taller ford osorno,amount_zero,EXCLUDE_JUNK,workshop_footer
COMPRAS,DTE_033_000000608452_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608452_969183005.xml,608452,13,96918300-5,DIFOR CHILE S.A.,RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,2@RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,,,,0,,,recuerde programar su proxima visita a servicio al numero 600 262 05 55 2 recuerde programar su proxima visita a servicio al numero 600 262 05 55,amount_zero,EXCLUDE_JUNK,workshop_reminder
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,2,96918300-5,DIFOR CHILE S.A.,FORD AJE5 / NEW R TYLD-93 48464 24/11/2025 12:24 796022,A@FORD AJE5 / NEW R TYLD-93 48464 24/11/2025 12:24 796022,,,,0,,,ford aje5 new r tyld 93 48464 24 11 2025 12 24 796022 a ford aje5 new r tyld 93 48464 24 11 2025 12 24 796022,amount_zero,EXCLUDE_JUNK,vehicle_work_order_metadata
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,3,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,4,96918300-5,DIFOR CHILE S.A.,CODIGO DESCRIPCION,A@CODIGO DESCRIPCION,,,,0,,,codigo descripcion a codigo descripcion,amount_zero,EXCLUDE_JUNK,printed_column_header
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,5,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,6,96918300-5,DIFOR CHILE S.A.,SCO-MO ALINEACION,A@SCO-MO ALINEACION,,,,0,,,sco mo alineacion a sco mo alineacion,amount_zero,EXCLUDE_JUNK,workshop_request_note
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,7,96918300-5,DIFOR CHILE S.A.,SCO-MO RECTIFICAR DISCOS DELANTEROS,A@SCO-MO RECTIFICAR DISCOS DELANTEROS,,,,0,,,sco mo rectificar discos delanteros a sco mo rectificar discos delanteros,amount_zero,EXCLUDE_JUNK,workshop_request_note
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,8,96918300-5,DIFOR CHILE S.A.,SCO-MO RECTIFICADO TAMBORES TRASEROS,A@SCO-MO RECTIFICADO TAMBORES TRASEROS,,,,0,,,sco mo rectificado tambores traseros a sco mo rectificado tambores traseros,amount_zero,EXCLUDE_JUNK,workshop_request_note
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,9,96918300-5,DIFOR CHILE S.A.,SCO-MO REPARACION DE FRENOS COMPLETOS,A@SCO-MO REPARACION DE FRENOS COMPLETOS,,,,0,,,sco mo reparacion de frenos completos a sco mo reparacion de frenos completos,amount_zero,EXCLUDE_JUNK,workshop_request_note
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,10,96918300-5,DIFOR CHILE S.A.,--------------------------Valores Netos con Descto. Incluido--------------------,A@--------------------------Valores Netos con Descto. Incluido--------------------,,,,0,,,valores netos con descto incluido a valores netos con descto incluido,amount_zero,EXCLUDE_JUNK,printed_totals_header
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,11,96918300-5,DIFOR CHILE S.A.,MO elec Mec Accesorios ServiciosTrabajos Fue,AUTO2@MO elec Mec Accesorios ServiciosTrabajos Fue,,,,0,,,mo elec mec accesorios serviciostrabajos fue auto2 mo elec mec accesorios serviciostrabajos fue,amount_zero,EXCLUDE_JUNK,printed_service_columns
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,12,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,2@--------------------------------------------------------------------------------,,,,0,,,2,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,13,96918300-5,DIFOR CHILE S.A.,274696 9203 2534 70920,2@274696 9203 2534 70920,,,,0,,,274696 9203 2534 70920 2 274696 9203 2534 70920,amount_zero,EXCLUDE_JUNK,printed_numeric_summary
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,14,96918300-5,DIFOR CHILE S.A.,VIM : undefined,2@VIM : undefined,,,,0,,,vim undefined 2 vim undefined,amount_zero,EXCLUDE_JUNK,broken_template_field
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,15,96918300-5,DIFOR CHILE S.A.,Taller Ford Osorno.,2@Taller Ford Osorno.,,,,0,,,taller ford osorno 2 taller ford osorno,amount_zero,EXCLUDE_JUNK,workshop_footer
COMPRAS,DTE_033_000000608453_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000608453_969183005.xml,608453,16,96918300-5,DIFOR CHILE S.A.,RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,2@RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,,,,0,,,recuerde programar su proxima visita a servicio al numero 600 262 05 55 2 recuerde programar su proxima visita a servicio al numero 600 262 05 55,amount_zero,EXCLUDE_JUNK,workshop_reminder
COMPRAS,DTE_033_000000610482_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000610482_969183005.xml,610482,2,96918300-5,DIFOR CHILE S.A.,FORD F150 LARIAT TBZL-91 93164 19/12/2025 16:47 801490,A@FORD F150 LARIAT TBZL-91 93164 19/12/2025 16:47 801490,,,,0,,,ford f150 lariat tbzl 91 93164 19 12 2025 16 47 801490 a ford f150 lariat tbzl 91 93164 19 12 2025 16 47 801490,amount_zero,EXCLUDE_JUNK,vehicle_work_order_metadata
COMPRAS,DTE_033_000000610482_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000610482_969183005.xml,610482,3,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000610482_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000610482_969183005.xml,610482,4,96918300-5,DIFOR CHILE S.A.,CODIGO DESCRIPCION,A@CODIGO DESCRIPCION,,,,0,,,codigo descripcion a codigo descripcion,amount_zero,EXCLUDE_JUNK,printed_column_header
COMPRAS,DTE_033_000000610482_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000610482_969183005.xml,610482,5,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,A@---------------------------------------------------------------------------------,,,,0,,,a,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000610482_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000610482_969183005.xml,610482,6,96918300-5,DIFOR CHILE S.A.,S-MD90 NOVENA MANTENCION,A@S-MD90 NOVENA MANTENCION,,,,0,,,s md90 novena mantencion a s md90 novena mantencion,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000000610482_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000610482_969183005.xml,610482,7,96918300-5,DIFOR CHILE S.A.,SCO-MO REVISAR ACELERACION MAS LENTA AL EXIGIRL,A@SCO-MO REVISAR ACELERACION MAS LENTA AL EXIGIRL,,,,0,,,sco mo revisar aceleracion mas lenta al exigirl a sco mo revisar aceleracion mas lenta al exigirl,amount_zero,EXCLUDE_JUNK,workshop_request_note
COMPRAS,DTE_033_000000610482_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000610482_969183005.xml,610482,8,96918300-5,DIFOR CHILE S.A.,--------------------------Valores Netos con Descto. Incluido--------------------,A@--------------------------Valores Netos con Descto. Incluido--------------------,,,,0,,,valores netos con descto incluido a valores netos con descto incluido,amount_zero,EXCLUDE_JUNK,printed_totals_header
COMPRAS,DTE_033_000000610482_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000610482_969183005.xml,610482,9,96918300-5,DIFOR CHILE S.A.,MO elec Mec Repuestos Accesorios Servicios Lubricacion,AUTO2@MO elec Mec Repuestos Accesorios Servicios Lubricacion,,,,0,,,mo elec mec repuestos accesorios servicios lubricacion auto2 mo elec mec repuestos accesorios servicios lubricacion,amount_zero,EXCLUDE_JUNK,printed_service_columns
COMPRAS,DTE_033_000000610482_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000610482_969183005.xml,610482,10,96918300-5,DIFOR CHILE S.A.,--------------------------------------------------------------------------------,2@--------------------------------------------------------------------------------,,,,0,,,2,amount_zero,EXCLUDE_JUNK,separator
COMPRAS,DTE_033_000000610482_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000610482_969183005.xml,610482,11,96918300-5,DIFOR CHILE S.A.,257195 61314 10558 2540 98618,2@257195 61314 10558 2540 98618,,,,0,,,257195 61314 10558 2540 98618 2 257195 61314 10558 2540 98618,amount_zero,EXCLUDE_JUNK,printed_numeric_summary
COMPRAS,DTE_033_000000610482_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000610482_969183005.xml,610482,12,96918300-5,DIFOR CHILE S.A.,VIM : undefined,2@VIM : undefined,,,,0,,,vim undefined 2 vim undefined,amount_zero,EXCLUDE_JUNK,broken_template_field
COMPRAS,DTE_033_000000610482_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000610482_969183005.xml,610482,13,96918300-5,DIFOR CHILE S.A.,Taller Ford Osorno.,2@Taller Ford Osorno.,,,,0,,,taller ford osorno 2 taller ford osorno,amount_zero,EXCLUDE_JUNK,workshop_footer
COMPRAS,DTE_033_000000610482_969183005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000610482_969183005.xml,610482,14,96918300-5,DIFOR CHILE S.A.,RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,2@RECUERDE PROGRAMAR SU PROXIMA VISITA A SERVICIO AL NUMERO : 600 262 05 55.,,,,0,,,recuerde programar su proxima visita a servicio al numero 600 262 05 55 2 recuerde programar su proxima visita a servicio al numero 600 262 05 55,amount_zero,EXCLUDE_JUNK,workshop_reminder
COMPRAS,DTE_033_000000677331_990120005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000000677331_990120005.xml,677331,3,99012000-5,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,RUTCOBRANZA 96685810,,,,,0,,,rutcobranza 96685810,amount_zero,EXCLUDE_JUNK,billing_reference
COMPRAS,DTE_033_000002991656_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000002991656_871611009.xml,2991656,2,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Programación Premiums,,,,,0,,,programacion premiums,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000002991656_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000002991656_871611009.xml,2991656,3,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Decodificadores Adicionales,,,,,0,,,decodificadores adicionales,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000030405762_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000030405762_995200007.xml,30405762,1,99520000-7,COPEC S.A.,Fecha-Guía,06.12.25-32110208*,,,,0,,,fecha guia 06 12 25 32110208,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000030405762_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000030405762_995200007.xml,30405762,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 102,198|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 102 198 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000030464561_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000030464561_995200007.xml,30464561,1,99520000-7,COPEC S.A.,Fecha-Guía,22.12.25-32262778*,,,,0,,,fecha guia 22 12 25 32262778,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000030464561_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000030464561_995200007.xml,30464561,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 100,812|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 100 812 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000053999128_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000053999128_97036000K.xml,53999128,2,97036000-K,Santander - Chile,LEASING 614747 DICIEMBRE 2025 CUOTA 6 DE,LEASING 614747 DICIEMBRE 2025 CUOTA 6 DE 25,,,,0,,,leasing 614747 diciembre 2025 cuota 6 de leasing 614747 diciembre 2025 cuota 6 de 25,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000054041614_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202512/DTE_033_000054041614_97036000K.xml,54041614,2,97036000-K,Santander - Chile,LEASING 614266 DICIEMBRE 2025 CUOTA 7 DE,LEASING 614266 DICIEMBRE 2025 CUOTA 7 DE 37,,,,0,,,leasing 614266 diciembre 2025 cuota 7 de leasing 614266 diciembre 2025 cuota 7 de 37,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000000682881_990120005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000000682881_990120005.xml,682881,3,99012000-5,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,RUTCOBRANZA 96685810,,,,,0,,,rutcobranza 96685810,amount_zero,EXCLUDE_JUNK,billing_reference
COMPRAS,DTE_033_000002999650_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000002999650_871611009.xml,2999650,2,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Programación Premiums,,,,,0,,,programacion premiums,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000002999650_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000002999650_871611009.xml,2999650,3,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Decodificadores Adicionales,,,,,0,,,decodificadores adicionales,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000004788546_969920301.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000004788546_969920301.xml,4788546,1,96992030-1,Sociedad Concesionaria Vespucio Norte Express S.A.,Peaje Autopista Vespucio Norte,,1,,,0,,,peaje autopista vespucio norte,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000030480154_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000030480154_995200007.xml,30480154,1,99520000-7,COPEC S.A.,Fecha-Guía,27.12.25-32215906*,,,,0,,,fecha guia 27 12 25 32215906,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000030480154_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000030480154_995200007.xml,30480154,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 72,829|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 72 829 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000030491804_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000030491804_995200007.xml,30491804,1,99520000-7,COPEC S.A.,Fecha-Guía,30.12.25-32308991*,,,,0,,,fecha guia 30 12 25 32308991,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000030491804_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000030491804_995200007.xml,30491804,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 65,833|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 65 833 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000030498450_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000030498450_995200007.xml,30498450,1,99520000-7,COPEC S.A.,Fecha-Guía,02.01.26-32327028*,,,,0,,,fecha guia 02 01 26 32327028,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000030498450_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000030498450_995200007.xml,30498450,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 20,000|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 20 000 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000030499422_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000030499422_995200007.xml,30499422,1,99520000-7,COPEC S.A.,Fecha-Guía,02.01.26-32342852*,,,,0,,,fecha guia 02 01 26 32342852,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000030499422_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000030499422_995200007.xml,30499422,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 35,321|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 35 321 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000030555883_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000030555883_995200007.xml,30555883,1,99520000-7,COPEC S.A.,Fecha-Guía,14.01.26-32440234*,,,,0,,,fecha guia 14 01 26 32440234,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000030555883_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000030555883_995200007.xml,30555883,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 72,496|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 72 496 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000054348139_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000054348139_97036000K.xml,54348139,2,97036000-K,Santander - Chile,LEASING 614747 ENERO 2026 CUOTA 7 DE 25,LEASING 614747 ENERO 2026 CUOTA 7 DE 25,,,,0,,,leasing 614747 enero 2026 cuota 7 de 25 leasing 614747 enero 2026 cuota 7 de 25,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000054418684_97036000K.xml,Data/Raw_Data/dte_96685810_COMPRAS/202601/DTE_033_000054418684_97036000K.xml,54418684,2,97036000-K,Santander - Chile,LEASING 614266 ENERO 2026 CUOTA 8 DE 37,LEASING 614266 ENERO 2026 CUOTA 8 DE 37,,,,0,,,leasing 614266 enero 2026 cuota 8 de 37 leasing 614266 enero 2026 cuota 8 de 37,amount_zero,EXCLUDE_JUNK,duplicate_lease_installment_note
COMPRAS,DTE_033_000000687382_990120005.xml,Data/Raw_Data/dte_96685810_COMPRAS/202602/DTE_033_000000687382_990120005.xml,687382,3,99012000-5,Cia de Seguros de Vida Consorcio Nacional de Seguros SA,RUTCOBRANZA 96685810,,,,,0,,,rutcobranza 96685810,amount_zero,EXCLUDE_JUNK,billing_reference
COMPRAS,DTE_033_000003011365_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202602/DTE_033_000003011365_871611009.xml,3011365,2,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Programación Premiums,,,,,0,,,programacion premiums,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000003011365_871611009.xml,Data/Raw_Data/dte_96685810_COMPRAS/202602/DTE_033_000003011365_871611009.xml,3011365,3,87161100-9,DIRECTV Chile TelevisiÃ³n Limitada,Decodificadores Adicionales,,,,,0,,,decodificadores adicionales,amount_zero,KEEP_GENUINE_OR_UNCERTAIN,"zero-value text may describe a real/free/bundled good, service, or correction; retain safely"
COMPRAS,DTE_033_000030748326_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202602/DTE_033_000030748326_995200007.xml,30748326,1,99520000-7,COPEC S.A.,Fecha-Guía,11.02.26-32708809*,,,,0,,,fecha guia 11 02 26 32708809,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000030748326_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202602/DTE_033_000030748326_995200007.xml,30748326,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 54,373|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 54 373 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000030748348_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202602/DTE_033_000030748348_995200007.xml,30748348,1,99520000-7,COPEC S.A.,Fecha-Guía,11.02.26-32708810*,,,,0,,,fecha guia 11 02 26 32708810,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000030748348_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202602/DTE_033_000030748348_995200007.xml,30748348,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 20,000|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 20 000 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000030768291_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202602/DTE_033_000030768291_995200007.xml,30768291,1,99520000-7,COPEC S.A.,Fecha-Guía,17.02.26-32754686*,,,,0,,,fecha guia 17 02 26 32754686,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000030768291_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202602/DTE_033_000030768291_995200007.xml,30768291,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 42,750|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 42 750 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
COMPRAS,DTE_033_000030769509_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202602/DTE_033_000030769509_995200007.xml,30769509,1,99520000-7,COPEC S.A.,Fecha-Guía,17.02.26-32762256*,,,,0,,,fecha guia 17 02 26 32762256,amount_zero,EXCLUDE_JUNK,fuel_delivery_reference
COMPRAS,DTE_033_000030769509_995200007.xml,Data/Raw_Data/dte_96685810_COMPRAS/202602/DTE_033_000030769509_995200007.xml,30769509,2,99520000-7,COPEC S.A.,Total,"GASOLINA SP 93 OCTANOS NU 1203| 64,566|Litro",,,,0,,,total gasolina sp 93 octanos nu 1203 64 566 litro,amount_zero,EXCLUDE_JUNK,zero_fuel_summary
